#labels Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,CostEst
2.28571E-06,2.28571,5,500,330.11,0.000458804,3.91452,0.05,1
0.0176406,1.76406,5,426.6,215.8,0.0231696,1.97683,0.05,-1
0.0176406,1.76406,5,426.6,215.8,0.0231696,1.97683,0.075,-1
0.0176406,1.76406,5,426.6,215.8,0.0231696,1.97683,0.001,-1
0.0176406,1.76406,5,426.6,215.8,0.0231696,1.97683,0.01,-1
0.0176406,1.76406,5,426.6,215.8,0.0231696,1.97683,0.1,-1
0.0176406,1.76406,5,426.6,215.8,0.0231696,1.97683,0,-1
0.0176406,1.76406,5,426.6,215.8,0.0231696,1.97683,0.025,-1
0.0176406,1.76406,5,426.6,215.8,0.0231696,1.97683,0.005,-1
0.000228542,2.28542,5,310.5,159.566,0.00940526,3.35254,0.025,1
0.000228542,2.28542,5,310.5,159.566,0.00940526,3.35254,0.075,1
0.000228542,2.28542,5,310.5,159.566,0.00940526,3.35254,0,0
0.000228542,2.28542,5,310.5,159.566,0.00940526,3.35254,0.05,1
0.000228542,2.28542,5,310.5,159.566,0.00940526,3.35254,0.001,0
0.000228542,2.28542,5,310.5,159.566,0.00940526,3.35254,0.005,0
0.000228542,2.28542,5,310.5,159.566,0.00940526,3.35254,0.1,1
0.000228542,2.28542,5,310.5,159.566,0.00940526,3.35254,0.01,0
0.0176406,1.76406,5,310.5,158.67,0.0139016,3.07332,0.005,-1
0.0176406,1.76406,5,310.5,158.67,0.0139016,3.07332,0,-1
0.0176406,1.76406,5,310.5,158.67,0.0139016,3.07332,0.01,-1
0.0176406,1.76406,5,310.5,158.67,0.0139016,3.07332,0.025,-1
0.0176406,1.76406,5,310.5,158.67,0.0139016,3.07332,0.001,-1
0.0176406,1.76406,5,310.5,158.67,0.0139016,3.07332,0.05,-1
0.0176406,1.76406,5,310.5,158.67,0.0139016,3.07332,0.1,-1
0.0176406,1.76406,5,310.5,158.67,0.0139016,3.07332,0.075,-1
0.000228542,2.28542,5,5.85,5.425,0.921659,1.07834,0,-1
0.000228542,2.28542,5,5.85,5.425,0.921659,1.07834,0.001,-1
0.000228542,2.28542,5,5.85,5.425,0.921659,1.07834,0.075,-1
0.000228542,2.28542,5,5.85,5.425,0.921659,1.07834,0.1,-1
0.000228542,2.28542,5,5.85,5.425,0.921659,1.07834,0.01,-1
0.000228542,2.28542,5,5.85,5.425,0.921659,1.07834,0.05,-1
0.000228542,2.28542,5,5.85,5.425,0.921659,1.07834,0.025,-1
0.000228542,2.28542,5,5.85,5.425,0.921659,1.07834,0.005,-1
0.000177764,1.77764,5,500,280.732,0.000857229,3.87467,0.025,1
0.000177764,1.77764,5,500,280.732,0.000857229,3.87467,0.01,0
0.000177764,1.77764,5,500,280.732,0.000857229,3.87467,0.075,1
0.000177764,1.77764,5,500,280.732,0.000857229,3.87467,0.005,0
0.000177764,1.77764,5,500,280.732,0.000857229,3.87467,0,0
0.000177764,1.77764,5,500,280.732,0.000857229,3.87467,0.1,1
0.000177764,1.77764,5,500,280.732,0.000857229,3.87467,0.05,0
0.000177764,1.77764,5,500,280.732,0.000857229,3.87467,0.001,0
1.77778E-06,1.77778,5,363.95,227.706,0.00100422,3.87269,0.075,1
1.77778E-06,1.77778,5,363.95,227.706,0.00100422,3.87269,0.025,1
1.77778E-06,1.77778,5,363.95,227.706,0.00100422,3.87269,0.01,0
1.77778E-06,1.77778,5,363.95,227.706,0.00100422,3.87269,0.005,0
1.77778E-06,1.77778,5,363.95,227.706,0.00100422,3.87269,0.001,0
1.77778E-06,1.77778,5,363.95,227.706,0.00100422,3.87269,0,0
1.77778E-06,1.77778,5,363.95,227.706,0.00100422,3.87269,0.1,1
1.77778E-06,1.77778,5,363.95,227.706,0.00100422,3.87269,0.05,0
0.000177764,1.77764,5,226,123.081,0.00545558,3.66683,0.001,0
0.000177764,1.77764,5,226,123.081,0.00545558,3.66683,0.1,1
0.000177764,1.77764,5,226,123.081,0.00545558,3.66683,0.01,0
0.000177764,1.77764,5,226,123.081,0.00545558,3.66683,0.05,1
0.000177764,1.77764,5,226,123.081,0.00545558,3.66683,0.025,0
0.000177764,1.77764,5,226,123.081,0.00545558,3.66683,0.075,1
0.000177764,1.77764,5,226,123.081,0.00545558,3.66683,0,0
0.000177764,1.77764,5,226,123.081,0.00545558,3.66683,0.005,0
0.000177764,1.77764,5,226,117.895,0.011215,3.4065,0.05,0
0.000177764,1.77764,5,226,117.895,0.011215,3.4065,0.01,0
0.000177764,1.77764,5,226,117.895,0.011215,3.4065,0.005,0
0.000177764,1.77764,5,226,117.895,0.011215,3.4065,0,0
0.000177764,1.77764,5,226,117.895,0.011215,3.4065,0.001,0
0.000177764,1.77764,5,226,117.895,0.011215,3.4065,0.1,1
0.000177764,1.77764,5,226,117.895,0.011215,3.4065,0.025,0
0.000177764,1.77764,5,226,117.895,0.011215,3.4065,0.075,1
0.0176406,1.76406,5,500,256.411,0.00334776,3.62562,0.075,1
0.0176406,1.76406,5,500,256.411,0.00334776,3.62562,0.001,0
0.0176406,1.76406,5,500,256.411,0.00334776,3.62562,0,0
0.0176406,1.76406,5,500,256.411,0.00334776,3.62562,0.1,1
0.0176406,1.76406,5,500,256.411,0.00334776,3.62562,0.05,1
0.0176406,1.76406,5,500,256.411,0.00334776,3.62562,0.025,0
0.0176406,1.76406,5,500,256.411,0.00334776,3.62562,0.005,0
0.0176406,1.76406,5,500,256.411,0.00334776,3.62562,0.01,0
0.000228542,2.28542,5,102.15,54.9819,0.0360336,3.07718,0.05,-1
0.000228542,2.28542,5,102.15,54.9819,0.0360336,3.07718,0.025,-1
0.000228542,2.28542,5,102.15,54.9819,0.0360336,3.07718,0.005,-1
0.000228542,2.28542,5,102.15,54.9819,0.0360336,3.07718,0.075,-1
0.000228542,2.28542,5,102.15,54.9819,0.0360336,3.07718,0.1,-1
0.000228542,2.28542,5,102.15,54.9819,0.0360336,3.07718,0.001,-1
0.000228542,2.28542,5,102.15,54.9819,0.0360336,3.07718,0.01,-1
0.000228542,2.28542,5,102.15,54.9819,0.0360336,3.07718,0,-1
1.77778E-06,1.77778,5,426.6,217.952,0.00600249,3.44153,0,0
1.77778E-06,1.77778,5,426.6,217.952,0.00600249,3.44153,0.025,0
1.77778E-06,1.77778,5,426.6,217.952,0.00600249,3.44153,0.075,1
1.77778E-06,1.77778,5,426.6,217.952,0.00600249,3.44153,0.05,0
1.77778E-06,1.77778,5,426.6,217.952,0.00600249,3.44153,0.1,1
1.77778E-06,1.77778,5,426.6,217.952,0.00600249,3.44153,0.005,0
1.77778E-06,1.77778,5,426.6,217.952,0.00600249,3.44153,0.01,0
1.77778E-06,1.77778,5,426.6,217.952,0.00600249,3.44153,0.001,0
0.0176406,1.76406,5,363.95,187.842,0.00529374,3.56046,0.025,0
0.0176406,1.76406,5,363.95,187.842,0.00529374,3.56046,0.1,1
0.0176406,1.76406,5,363.95,187.842,0.00529374,3.56046,0.075,1
0.0176406,1.76406,5,363.95,187.842,0.00529374,3.56046,0.01,0
0.0176406,1.76406,5,363.95,187.842,0.00529374,3.56046,0,0
0.0176406,1.76406,5,363.95,187.842,0.00529374,3.56046,0.001,0
0.0176406,1.76406,5,363.95,187.842,0.00529374,3.56046,0.005,0
0.0176406,1.76406,5,363.95,187.842,0.00529374,3.56046,0.05,1
2.28571E-06,2.28571,5,426.6,281.862,0.000627988,3.90008,0.075,1
2.28571E-06,2.28571,5,426.6,281.862,0.000627988,3.90008,0.05,1
2.28571E-06,2.28571,5,426.6,281.862,0.000627988,3.90008,0.005,0
2.28571E-06,2.28571,5,426.6,281.862,0.000627988,3.90008,0.001,0
2.28571E-06,2.28571,5,426.6,281.862,0.000627988,3.90008,0.025,1
2.28571E-06,2.28571,5,426.6,281.862,0.000627988,3.90008,0.1,1
2.28571E-06,2.28571,5,426.6,281.862,0.000627988,3.90008,0.01,0
2.28571E-06,2.28571,5,426.6,281.862,0.000627988,3.90008,0,0
0.0176406,1.76406,5,46.2,25.9595,0.135164,2.36046,0.01,-1
0.0176406,1.76406,5,46.2,25.9595,0.135164,2.36046,0.05,-1
0.0176406,1.76406,5,46.2,25.9595,0.135164,2.36046,0.001,-1
0.0176406,1.76406,5,46.2,25.9595,0.135164,2.36046,0.1,-1
0.0176406,1.76406,5,46.2,25.9595,0.135164,2.36046,0.005,-1
0.0176406,1.76406,5,46.2,25.9595,0.135164,2.36046,0,-1
0.0176406,1.76406,5,46.2,25.9595,0.135164,2.36046,0.025,-1
0.0176406,1.76406,5,46.2,25.9595,0.135164,2.36046,0.075,-1
1.77778E-06,1.77778,5,226,118.505,0.00975001,3.47272,0.025,-1
1.77778E-06,1.77778,5,226,118.505,0.00975001,3.47272,0,-1
1.77778E-06,1.77778,5,226,118.505,0.00975001,3.47272,0.001,-1
1.77778E-06,1.77778,5,226,118.505,0.00975001,3.47272,0.05,-1
1.77778E-06,1.77778,5,226,118.505,0.00975001,3.47272,0.01,-1
1.77778E-06,1.77778,5,226,118.505,0.00975001,3.47272,0.1,-1
1.77778E-06,1.77778,5,226,118.505,0.00975001,3.47272,0.005,-1
1.77778E-06,1.77778,5,226,118.505,0.00975001,3.47272,0.075,-1
0.000177764,1.77764,5,33.6,20.1295,0.144327,2.51199,0.075,-1
0.000177764,1.77764,5,33.6,20.1295,0.144327,2.51199,0.01,-1
0.000177764,1.77764,5,33.6,20.1295,0.144327,2.51199,0.001,-1
0.000177764,1.77764,5,33.6,20.1295,0.144327,2.51199,0,-1
0.000177764,1.77764,5,33.6,20.1295,0.144327,2.51199,0.1,-1
0.000177764,1.77764,5,33.6,20.1295,0.144327,2.51199,0.05,-1
0.000177764,1.77764,5,33.6,20.1295,0.144327,2.51199,0.005,-1
0.000177764,1.77764,5,33.6,20.1295,0.144327,2.51199,0.025,-1
1,1,5,119.75,68.5298,0.013552,3.51511,0.005,0
1,1,5,119.75,68.5298,0.013552,3.51511,0.001,0
1,1,5,119.75,68.5298,0.013552,3.51511,0,0
1,1,5,119.75,68.5298,0.013552,3.51511,0.1,1
1,1,5,119.75,68.5298,0.013552,3.51511,0.05,1
1,1,5,119.75,68.5298,0.013552,3.51511,0.025,0
1,1,5,119.75,68.5298,0.013552,3.51511,0.075,1
1,1,5,119.75,68.5298,0.013552,3.51511,0.01,0
0.0176406,1.76406,5,500,266.536,0.00136237,3.82416,0,0
0.0176406,1.76406,5,500,266.536,0.00136237,3.82416,0.025,0
0.0176406,1.76406,5,500,266.536,0.00136237,3.82416,0.1,1
0.0176406,1.76406,5,500,266.536,0.00136237,3.82416,0.05,0
0.0176406,1.76406,5,500,266.536,0.00136237,3.82416,0.001,0
0.0176406,1.76406,5,500,266.536,0.00136237,3.82416,0.075,1
0.0176406,1.76406,5,500,266.536,0.00136237,3.82416,0.01,0
0.0176406,1.76406,5,500,266.536,0.00136237,3.82416,0.005,0
2.28571E-06,2.28571,5,46.2,26.1212,0.12169,2.48496,0.1,-1
2.28571E-06,2.28571,5,46.2,26.1212,0.12169,2.48496,0.001,-1
2.28571E-06,2.28571,5,46.2,26.1212,0.12169,2.48496,0.075,-1
2.28571E-06,2.28571,5,46.2,26.1212,0.12169,2.48496,0.005,-1
2.28571E-06,2.28571,5,46.2,26.1212,0.12169,2.48496,0,-1
2.28571E-06,2.28571,5,46.2,26.1212,0.12169,2.48496,0.01,-1
2.28571E-06,2.28571,5,46.2,26.1212,0.12169,2.48496,0.05,-1
2.28571E-06,2.28571,5,46.2,26.1212,0.12169,2.48496,0.025,-1
0.0176406,1.76406,5,102.15,57.5278,0.0210196,3.38391,0.075,-1
0.0176406,1.76406,5,102.15,57.5278,0.0210196,3.38391,0.005,-1
0.0176406,1.76406,5,102.15,57.5278,0.0210196,3.38391,0.01,-1
0.0176406,1.76406,5,102.15,57.5278,0.0210196,3.38391,0.025,-1
0.0176406,1.76406,5,102.15,57.5278,0.0210196,3.38391,0.05,-1
0.0176406,1.76406,5,102.15,57.5278,0.0210196,3.38391,0.1,-1
0.0176406,1.76406,5,102.15,57.5278,0.0210196,3.38391,0.001,-1
0.0176406,1.76406,5,102.15,57.5278,0.0210196,3.38391,0,-1
2.28571E-06,2.28571,5,140.35,73.4535,0.0340591,2.90636,0.005,-1
2.28571E-06,2.28571,5,140.35,73.4535,0.0340591,2.90636,0,-1
2.28571E-06,2.28571,5,140.35,73.4535,0.0340591,2.90636,0.075,-1
2.28571E-06,2.28571,5,140.35,73.4535,0.0340591,2.90636,0.001,-1
2.28571E-06,2.28571,5,140.35,73.4535,0.0340591,2.90636,0.025,-1
2.28571E-06,2.28571,5,140.35,73.4535,0.0340591,2.90636,0.05,-1
2.28571E-06,2.28571,5,140.35,73.4535,0.0340591,2.90636,0.1,-1
2.28571E-06,2.28571,5,140.35,73.4535,0.0340591,2.90636,0.01,-1
1,1,5,363.95,240.687,0.000859079,3.88326,0.001,0
1,1,5,363.95,240.687,0.000859079,3.88326,0.025,1
1,1,5,363.95,240.687,0.000859079,3.88326,0.01,0
1,1,5,363.95,240.687,0.000859079,3.88326,0.005,0
1,1,5,363.95,240.687,0.000859079,3.88326,0.1,1
1,1,5,363.95,240.687,0.000859079,3.88326,0,0
1,1,5,363.95,240.687,0.000859079,3.88326,0.075,1
1,1,5,363.95,240.687,0.000859079,3.88326,0.05,1
0.022567,2.2567,5,426.6,217.547,0.00687525,3.36706,0.05,1
0.022567,2.2567,5,426.6,217.547,0.00687525,3.36706,0.025,0
0.022567,2.2567,5,426.6,217.547,0.00687525,3.36706,0.075,1
0.022567,2.2567,5,426.6,217.547,0.00687525,3.36706,0,0
0.022567,2.2567,5,426.6,217.547,0.00687525,3.36706,0.01,0
0.022567,2.2567,5,426.6,217.547,0.00687525,3.36706,0.001,0
0.022567,2.2567,5,426.6,217.547,0.00687525,3.36706,0.1,1
0.022567,2.2567,5,426.6,217.547,0.00687525,3.36706,0.005,0
0.022567,2.2567,5,226,115.71,0.0331724,2.41403,0.025,-1
0.022567,2.2567,5,226,115.71,0.0331724,2.41403,0.001,-1
0.022567,2.2567,5,226,115.71,0.0331724,2.41403,0,-1
0.022567,2.2567,5,226,115.71,0.0331724,2.41403,0.01,-1
0.022567,2.2567,5,226,115.71,0.0331724,2.41403,0.1,-1
0.022567,2.2567,5,226,115.71,0.0331724,2.41403,0.005,-1
0.022567,2.2567,5,226,115.71,0.0331724,2.41403,0.075,-1
0.022567,2.2567,5,226,115.71,0.0331724,2.41403,0.05,-1
0.000177764,1.77764,5,63.45,38.0488,0.0378477,3.22753,0.075,-1
0.000177764,1.77764,5,63.45,38.0488,0.0378477,3.22753,0.01,-1
0.000177764,1.77764,5,63.45,38.0488,0.0378477,3.22753,0.05,-1
0.000177764,1.77764,5,63.45,38.0488,0.0378477,3.22753,0.1,-1
0.000177764,1.77764,5,63.45,38.0488,0.0378477,3.22753,0.005,-1
0.000177764,1.77764,5,63.45,38.0488,0.0378477,3.22753,0,-1
0.000177764,1.77764,5,63.45,38.0488,0.0378477,3.22753,0.025,-1
0.000177764,1.77764,5,63.45,38.0488,0.0378477,3.22753,0.001,-1
0.0176406,1.76406,5,500,312.261,0.000536712,3.90672,0.05,0
0.0176406,1.76406,5,500,312.261,0.000536712,3.90672,0.1,1
0.0176406,1.76406,5,500,312.261,0.000536712,3.90672,0.005,0
0.0176406,1.76406,5,500,312.261,0.000536712,3.90672,0.01,0
0.0176406,1.76406,5,500,312.261,0.000536712,3.90672,0.025,0
0.0176406,1.76406,5,500,312.261,0.000536712,3.90672,0.075,1
0.0176406,1.76406,5,500,312.261,0.000536712,3.90672,0.001,0
0.0176406,1.76406,5,500,312.261,0.000536712,3.90672,0,0
0.0176406,1.76406,5,20.9,12.95,0.3861,1.6139,0.1,1
0.0176406,1.76406,5,20.9,12.95,0.3861,1.6139,0,0
0.0176406,1.76406,5,20.9,12.95,0.3861,1.6139,0.025,1
0.0176406,1.76406,5,20.9,12.95,0.3861,1.6139,0.005,0
0.0176406,1.76406,5,20.9,12.95,0.3861,1.6139,0.05,1
0.0176406,1.76406,5,20.9,12.95,0.3861,1.6139,0.001,0
0.0176406,1.76406,5,20.9,12.95,0.3861,1.6139,0.01,0
0.0176406,1.76406,5,20.9,12.95,0.3861,1.6139,0.075,1
0.000177764,1.77764,5,74.35,47.7456,0.0213058,3.43113,0.001,-1
0.000177764,1.77764,5,74.35,47.7456,0.0213058,3.43113,0.005,-1
0.000177764,1.77764,5,74.35,47.7456,0.0213058,3.43113,0.01,-1
0.000177764,1.77764,5,74.35,47.7456,0.0213058,3.43113,0.075,-1
0.000177764,1.77764,5,74.35,47.7456,0.0213058,3.43113,0.1,-1
0.000177764,1.77764,5,74.35,47.7456,0.0213058,3.43113,0.025,-1
0.000177764,1.77764,5,74.35,47.7456,0.0213058,3.43113,0,-1
0.000177764,1.77764,5,74.35,47.7456,0.0213058,3.43113,0.05,-1
1.77778E-06,1.77778,5,8.05,6.8025,0.646653,1.42632,0.075,-1
1.77778E-06,1.77778,5,8.05,6.8025,0.646653,1.42632,0.05,-1
1.77778E-06,1.77778,5,8.05,6.8025,0.646653,1.42632,0.005,-1
1.77778E-06,1.77778,5,8.05,6.8025,0.646653,1.42632,0.001,-1
1.77778E-06,1.77778,5,8.05,6.8025,0.646653,1.42632,0.1,-1
1.77778E-06,1.77778,5,8.05,6.8025,0.646653,1.42632,0,-1
1.77778E-06,1.77778,5,8.05,6.8025,0.646653,1.42632,0.01,-1
1.77778E-06,1.77778,5,8.05,6.8025,0.646653,1.42632,0.025,-1
0.022567,2.2567,5,264.9,142.079,0.00466928,3.67852,0.1,1
0.022567,2.2567,5,264.9,142.079,0.00466928,3.67852,0.025,0
0.022567,2.2567,5,264.9,142.079,0.00466928,3.67852,0,0
0.022567,2.2567,5,264.9,142.079,0.00466928,3.67852,0.05,0
0.022567,2.2567,5,264.9,142.079,0.00466928,3.67852,0.005,0
0.022567,2.2567,5,264.9,142.079,0.00466928,3.67852,0.001,0
0.022567,2.2567,5,264.9,142.079,0.00466928,3.67852,0.01,0
0.022567,2.2567,5,264.9,142.079,0.00466928,3.67852,0.075,1
1,1,5,363.95,185.622,0.0104648,3.18406,0.01,0
1,1,5,363.95,185.622,0.0104648,3.18406,0.05,1
1,1,5,363.95,185.622,0.0104648,3.18406,0.1,1
1,1,5,363.95,185.622,0.0104648,3.18406,0.025,0
1,1,5,363.95,185.622,0.0104648,3.18406,0.001,0
1,1,5,363.95,185.622,0.0104648,3.18406,0,0
1,1,5,363.95,185.622,0.0104648,3.18406,0.075,1
1,1,5,363.95,185.622,0.0104648,3.18406,0.005,0
0.000177764,1.77764,5,54.15,29.575,0.169062,1.83094,0.005,0
0.000177764,1.77764,5,54.15,29.575,0.169062,1.83094,0.001,0
0.000177764,1.77764,5,54.15,29.575,0.169062,1.83094,0.1,1
0.000177764,1.77764,5,54.15,29.575,0.169062,1.83094,0.025,1
0.000177764,1.77764,5,54.15,29.575,0.169062,1.83094,0.01,0
0.000177764,1.77764,5,54.15,29.575,0.169062,1.83094,0.075,1
0.000177764,1.77764,5,54.15,29.575,0.169062,1.83094,0,0
0.000177764,1.77764,5,54.15,29.575,0.169062,1.83094,0.05,1
0.022567,2.2567,5,33.6,19.5458,0.198519,2.14782,0.01,-1
0.022567,2.2567,5,33.6,19.5458,0.198519,2.14782,0.005,-1
0.022567,2.2567,5,33.6,19.5458,0.198519,2.14782,0.075,-1
0.022567,2.2567,5,33.6,19.5458,0.198519,2.14782,0.025,-1
0.022567,2.2567,5,33.6,19.5458,0.198519,2.14782,0.05,-1
0.022567,2.2567,5,33.6,19.5458,0.198519,2.14782,0.1,-1
0.022567,2.2567,5,33.6,19.5458,0.198519,2.14782,0.001,-1
0.022567,2.2567,5,33.6,19.5458,0.198519,2.14782,0,-1
0.000228542,2.28542,5,24.45,16.7367,0.148929,2.59262,0.001,-1
0.000228542,2.28542,5,24.45,16.7367,0.148929,2.59262,0.075,-1
0.000228542,2.28542,5,24.45,16.7367,0.148929,2.59262,0.05,-1
0.000228542,2.28542,5,24.45,16.7367,0.148929,2.59262,0.01,-1
0.000228542,2.28542,5,24.45,16.7367,0.148929,2.59262,0,-1
0.000228542,2.28542,5,24.45,16.7367,0.148929,2.59262,0.1,-1
0.000228542,2.28542,5,24.45,16.7367,0.148929,2.59262,0.005,-1
0.000228542,2.28542,5,24.45,16.7367,0.148929,2.59262,0.025,-1
1.77778E-06,1.77778,5,140.35,80.0231,0.0100511,3.58027,0.075,-1
1.77778E-06,1.77778,5,140.35,80.0231,0.0100511,3.58027,0.05,-1
1.77778E-06,1.77778,5,140.35,80.0231,0.0100511,3.58027,0.025,-1
1.77778E-06,1.77778,5,140.35,80.0231,0.0100511,3.58027,0,-1
1.77778E-06,1.77778,5,140.35,80.0231,0.0100511,3.58027,0.001,-1
1.77778E-06,1.77778,5,140.35,80.0231,0.0100511,3.58027,0.005,-1
1.77778E-06,1.77778,5,140.35,80.0231,0.0100511,3.58027,0.1,-1
1.77778E-06,1.77778,5,140.35,80.0231,0.0100511,3.58027,0.01,-1
0.000228542,2.28542,5,264.9,136.81,0.0109943,3.34342,0.005,0
0.000228542,2.28542,5,264.9,136.81,0.0109943,3.34342,0.05,1
0.000228542,2.28542,5,264.9,136.81,0.0109943,3.34342,0.1,1
0.000228542,2.28542,5,264.9,136.81,0.0109943,3.34342,0,0
0.000228542,2.28542,5,264.9,136.81,0.0109943,3.34342,0.075,1
0.000228542,2.28542,5,264.9,136.81,0.0109943,3.34342,0.025,1
0.000228542,2.28542,5,264.9,136.81,0.0109943,3.34342,0.01,0
0.000228542,2.28542,5,264.9,136.81,0.0109943,3.34342,0.001,0
0.0176406,1.76406,5,226,121.489,0.00632433,3.62756,0.01,0
0.0176406,1.76406,5,226,121.489,0.00632433,3.62756,0.005,0
0.0176406,1.76406,5,226,121.489,0.00632433,3.62756,0.025,0
0.0176406,1.76406,5,226,121.489,0.00632433,3.62756,0.1,1
0.0176406,1.76406,5,226,121.489,0.00632433,3.62756,0.05,1
0.0176406,1.76406,5,226,121.489,0.00632433,3.62756,0.001,0
0.0176406,1.76406,5,226,121.489,0.00632433,3.62756,0,0
0.0176406,1.76406,5,226,121.489,0.00632433,3.62756,0.075,1
1,1,5,264.9,143.956,0.0040207,3.71288,0.005,0
1,1,5,264.9,143.956,0.0040207,3.71288,0,0
1,1,5,264.9,143.956,0.0040207,3.71288,0.01,0
1,1,5,264.9,143.956,0.0040207,3.71288,0.075,1
1,1,5,264.9,143.956,0.0040207,3.71288,0.001,0
1,1,5,264.9,143.956,0.0040207,3.71288,0.025,1
1,1,5,264.9,143.956,0.0040207,3.71288,0.1,1
1,1,5,264.9,143.956,0.0040207,3.71288,0.05,1
0.0176406,1.76406,5,264.9,138.566,0.00723648,3.54251,0.075,1
0.0176406,1.76406,5,264.9,138.566,0.00723648,3.54251,0.005,0
0.0176406,1.76406,5,264.9,138.566,0.00723648,3.54251,0.05,1
0.0176406,1.76406,5,264.9,138.566,0.00723648,3.54251,0.025,0
0.0176406,1.76406,5,264.9,138.566,0.00723648,3.54251,0.001,0
0.0176406,1.76406,5,264.9,138.566,0.00723648,3.54251,0.01,0
0.0176406,1.76406,5,264.9,138.566,0.00723648,3.54251,0,0
0.0176406,1.76406,5,264.9,138.566,0.00723648,3.54251,0.1,1
0.022567,2.2567,5,24.45,15.1589,0.234989,2.17179,0.1,-1
0.022567,2.2567,5,24.45,15.1589,0.234989,2.17179,0.075,-1
0.022567,2.2567,5,24.45,15.1589,0.234989,2.17179,0.005,-1
0.022567,2.2567,5,24.45,15.1589,0.234989,2.17179,0.01,-1
0.022567,2.2567,5,24.45,15.1589,0.234989,2.17179,0.05,-1
0.022567,2.2567,5,24.45,15.1589,0.234989,2.17179,0,-1
0.022567,2.2567,5,24.45,15.1589,0.234989,2.17179,0.001,-1
0.022567,2.2567,5,24.45,15.1589,0.234989,2.17179,0.025,-1
0.022567,2.2567,5,119.75,62.5022,0.0676458,2.21956,0,-1
0.022567,2.2567,5,119.75,62.5022,0.0676458,2.21956,0.025,-1
0.022567,2.2567,5,119.75,62.5022,0.0676458,2.21956,0.05,-1
0.022567,2.2567,5,119.75,62.5022,0.0676458,2.21956,0.075,-1
0.022567,2.2567,5,119.75,62.5022,0.0676458,2.21956,0.1,-1
0.022567,2.2567,5,119.75,62.5022,0.0676458,2.21956,0.01,-1
0.022567,2.2567,5,119.75,62.5022,0.0676458,2.21956,0.001,-1
0.022567,2.2567,5,119.75,62.5022,0.0676458,2.21956,0.005,-1
1.77778E-06,1.77778,5,500,261.535,0.00184806,3.77559,0.001,0
1.77778E-06,1.77778,5,500,261.535,0.00184806,3.77559,0.075,1
1.77778E-06,1.77778,5,500,261.535,0.00184806,3.77559,0.005,0
1.77778E-06,1.77778,5,500,261.535,0.00184806,3.77559,0.1,1
1.77778E-06,1.77778,5,500,261.535,0.00184806,3.77559,0.01,0
1.77778E-06,1.77778,5,500,261.535,0.00184806,3.77559,0,0
1.77778E-06,1.77778,5,500,261.535,0.00184806,3.77559,0.025,0
1.77778E-06,1.77778,5,500,261.535,0.00184806,3.77559,0.05,0
1,1,5,192.85,99.2347,0.0349781,2.54981,0.025,-1
1,1,5,192.85,99.2347,0.0349781,2.54981,0.01,-1
1,1,5,192.85,99.2347,0.0349781,2.54981,0.005,-1
1,1,5,192.85,99.2347,0.0349781,2.54981,0,-1
1,1,5,192.85,99.2347,0.0349781,2.54981,0.05,-1
1,1,5,192.85,99.2347,0.0349781,2.54981,0.1,-1
1,1,5,192.85,99.2347,0.0349781,2.54981,0.075,-1
1,1,5,192.85,99.2347,0.0349781,2.54981,0.001,-1
2.28571E-06,2.28571,5,426.6,215.858,0.0213545,2.1317,0.001,0
2.28571E-06,2.28571,5,426.6,215.858,0.0213545,2.1317,0.005,0
2.28571E-06,2.28571,5,426.6,215.858,0.0213545,2.1317,0.01,0
2.28571E-06,2.28571,5,426.6,215.858,0.0213545,2.1317,0.025,1
2.28571E-06,2.28571,5,426.6,215.858,0.0213545,2.1317,0.075,1
2.28571E-06,2.28571,5,426.6,215.858,0.0213545,2.1317,0.1,1
2.28571E-06,2.28571,5,426.6,215.858,0.0213545,2.1317,0,0
2.28571E-06,2.28571,5,426.6,215.858,0.0213545,2.1317,0.05,0
0.000177764,1.77764,5,264.9,137.269,0.00959864,3.41736,0.005,-1
0.000177764,1.77764,5,264.9,137.269,0.00959864,3.41736,0.075,-1
0.000177764,1.77764,5,264.9,137.269,0.00959864,3.41736,0.025,-1
0.000177764,1.77764,5,264.9,137.269,0.00959864,3.41736,0,-1
0.000177764,1.77764,5,264.9,137.269,0.00959864,3.41736,0.001,-1
0.000177764,1.77764,5,264.9,137.269,0.00959864,3.41736,0.05,-1
0.000177764,1.77764,5,264.9,137.269,0.00959864,3.41736,0.1,-1
0.000177764,1.77764,5,264.9,137.269,0.00959864,3.41736,0.01,-1
1,1,5,33.6,19.6887,0.179285,2.27707,0.025,-1
1,1,5,33.6,19.6887,0.179285,2.27707,0,-1
1,1,5,33.6,19.6887,0.179285,2.27707,0.075,-1
1,1,5,33.6,19.6887,0.179285,2.27707,0.005,-1
1,1,5,33.6,19.6887,0.179285,2.27707,0.1,-1
1,1,5,33.6,19.6887,0.179285,2.27707,0.01,-1
1,1,5,33.6,19.6887,0.179285,2.27707,0.001,-1
1,1,5,33.6,19.6887,0.179285,2.27707,0.05,-1
2.28571E-06,2.28571,5,500,253.047,0.0110317,2.85722,0.1,1
2.28571E-06,2.28571,5,500,253.047,0.0110317,2.85722,0.075,1
2.28571E-06,2.28571,5,500,253.047,0.0110317,2.85722,0.005,0
2.28571E-06,2.28571,5,500,253.047,0.0110317,2.85722,0,0
