#labels Stretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
72.79,85.32,1e-2,0.022567,2.2567,5,426.6,281.862,0.000627988,3.90008,0.025,22,1.43,1.48,12.72,1
72.79,85.32,1e-2,0.022567,2.2567,5,426.6,281.862,0.000627988,3.90008,0.05,22,1.42,1.47,12.56,1
72.79,85.32,1e-2,0.022567,2.2567,5,426.6,281.862,0.000627988,3.90008,0.1,18,1.44,1.5,11.5,1
23.95,72.79,1e-4,0.000228542,2.28542,5,363.95,197.112,0.00217266,3.78764,0.05,27,1.42,1.47,13.44,1
23.95,72.79,1e-4,0.000228542,2.28542,5,363.95,197.112,0.00217266,3.78764,0.025,26,1.42,1.48,19.49,1
23.95,72.79,1e-4,0.000228542,2.28542,5,363.95,197.112,0.00217266,3.78764,0.1,22,1.44,1.5,15.87,1
23.95,72.79,1e-4,0.000228542,2.28542,5,363.95,197.112,0.00217266,3.78764,0.075,24,1.43,1.48,17.48,1
1.61,9.24,1e4,0.000177764,1.77764,5,46.2,25.8322,0.149665,2.22647,0.025,18,1.37,1.42,6.706,-1
1.61,9.24,1e4,0.000177764,1.77764,5,46.2,25.8322,0.149665,2.22647,0.05,19,1.39,1.44,6.827,-1
1.61,9.24,1e4,0.000177764,1.77764,5,46.2,25.8322,0.149665,2.22647,0.075,15,1.44,1.49,7.772,-1
1.61,9.24,1e4,0.000177764,1.77764,5,46.2,25.8322,0.149665,2.22647,0.1,-1,-1,-1,-1,-1
5.74,7.88,1e2,0.0176406,1.76406,5,39.4,26.0265,0.0668324,3.02291,0.075,-1,-1,-1,-1,-1
5.74,7.88,1e2,0.0176406,1.76406,5,39.4,26.0265,0.0668324,3.02291,0.025,20,1.4,1.45,7.967,-1
5.74,7.88,1e2,0.0176406,1.76406,5,39.4,26.0265,0.0668324,3.02291,0.1,-1,-1,-1,-1,-1
5.74,7.88,1e2,0.0176406,1.76406,5,39.4,26.0265,0.0668324,3.02291,0.05,19,1.41,1.47,7.39,-1
20.43,72.79,1e-6,2.28571e-06,2.28571,5,363.95,194.512,0.00252953,3.76167,0.075,21,1.43,1.48,10.65,1
20.43,72.79,1e-6,2.28571e-06,2.28571,5,363.95,194.512,0.00252953,3.76167,0.05,25,1.41,1.47,16.6,1
20.43,72.79,1e-6,2.28571e-06,2.28571,5,363.95,194.512,0.00252953,3.76167,0.1,20,1.44,1.5,10.15,1
20.43,72.79,1e-6,2.28571e-06,2.28571,5,363.95,194.512,0.00252953,3.76167,0.025,25,1.42,1.47,13.54,1
4.18,23.95,1e-6,2.28571e-06,2.28571,5,119.75,63.7265,0.0309499,3.09843,0.1,-1,-1,-1,-1,-1
4.18,23.95,1e-6,2.28571e-06,2.28571,5,119.75,63.7265,0.0309499,3.09843,0.075,-1,-1,-1,-1,-1
4.18,23.95,1e-6,2.28571e-06,2.28571,5,119.75,63.7265,0.0309499,3.09843,0.05,21,1.4,1.46,7.819,-1
4.18,23.95,1e-6,2.28571e-06,2.28571,5,119.75,63.7265,0.0309499,3.09843,0.025,25,1.4,1.45,9.84,-1
5.74,85.32,1e0,1,1,5,426.6,217.547,0.00687525,3.36706,0.025,27,1.4,1.46,9.56,-1
5.74,85.32,1e0,1,1,5,426.6,217.547,0.00687525,3.36706,0.1,-1,-1,-1,-1,-1
5.74,85.32,1e0,1,1,5,426.6,217.547,0.00687525,3.36706,0.075,18,1.43,1.48,6.026,-1
5.74,85.32,1e0,1,1,5,426.6,217.547,0.00687525,3.36706,0.05,21,1.41,1.46,9.23,-1
4.89,85.32,1e-6,2.28571e-06,2.28571,5,426.6,217.208,0.00786744,3.28241,0.075,17,1.43,1.48,5.942,1
4.89,85.32,1e-6,2.28571e-06,2.28571,5,426.6,217.208,0.00786744,3.28241,0.025,25,1.4,1.45,10.28,0
4.89,85.32,1e-6,2.28571e-06,2.28571,5,426.6,217.208,0.00786744,3.28241,0.1,17,1.44,1.5,6.342,1
4.89,85.32,1e-6,2.28571e-06,2.28571,5,426.6,217.208,0.00786744,3.28241,0.05,23,1.4,1.46,8.501,0
28.07,85.32,1e-6,2.28571e-06,2.28571,5,426.6,230.731,0.00159406,3.81766,0.05,24,1.42,1.47,8.756,1
28.07,85.32,1e-6,2.28571e-06,2.28571,5,426.6,230.731,0.00159406,3.81766,0.025,26,1.42,1.48,11.3,1
28.07,85.32,1e-6,2.28571e-06,2.28571,5,426.6,230.731,0.00159406,3.81766,0.075,25,1.43,1.48,13.46,1
28.07,85.32,1e-6,2.28571e-06,2.28571,5,426.6,230.731,0.00159406,3.81766,0.1,21,1.44,1.5,11.39,1
14.87,32.90,1e-6,2.28571e-06,2.28571,5,164.5,93.4968,0.00743504,3.63739,0.05,23,1.42,1.47,28.86,1
14.87,32.90,1e-6,2.28571e-06,2.28571,5,164.5,93.4968,0.00743504,3.63739,0.075,21,1.43,1.48,18.92,1
14.87,32.90,1e-6,2.28571e-06,2.28571,5,164.5,93.4968,0.00743504,3.63739,0.025,24,1.42,1.47,29.01,1
14.87,32.90,1e-6,2.28571e-06,2.28571,5,164.5,93.4968,0.00743504,3.63739,0.1,20,1.44,1.5,23.58,1
1.00,2.59,1e4,0.000177764,1.77764,5,12.95,8.975,0.557103,1.4429,0.1,15,1.46,1.52,5.182,1
1.00,2.59,1e4,0.000177764,1.77764,5,12.95,8.975,0.557103,1.4429,0.05,15,1.39,1.44,4.758,1
1.00,2.59,1e4,0.000177764,1.77764,5,12.95,8.975,0.557103,1.4429,0.025,15,1.39,1.44,4.965,1
1.00,2.59,1e4,0.000177764,1.77764,5,12.95,8.975,0.557103,1.4429,0.075,15,1.46,1.52,5.12,1
6.72,23.95,1e-2,0.022567,2.2567,5,119.75,65.2449,0.0207669,3.34231,0.05,23,1.41,1.47,7.873,-1
6.72,23.95,1e-2,0.022567,2.2567,5,119.75,65.2449,0.0207669,3.34231,0.025,26,1.4,1.46,11.17,-1
6.72,23.95,1e-2,0.022567,2.2567,5,119.75,65.2449,0.0207669,3.34231,0.1,-1,-1,-1,-1,-1
6.72,23.95,1e-2,0.022567,2.2567,5,119.75,65.2449,0.0207669,3.34231,0.075,-1,-1,-1,-1,-1
7.88,9.24,1e-2,0.022567,2.2567,5,46.2,31.8524,0.0439893,3.20291,0.075,18,1.43,1.49,10.23,-1
7.88,9.24,1e-2,0.022567,2.2567,5,46.2,31.8524,0.0439893,3.20291,0.05,20,1.41,1.47,13.52,-1
7.88,9.24,1e-2,0.022567,2.2567,5,46.2,31.8524,0.0439893,3.20291,0.025,22,1.4,1.46,12.93,-1
7.88,9.24,1e-2,0.022567,2.2567,5,46.2,31.8524,0.0439893,3.20291,0.1,-1,-1,-1,-1,-1
9.24,20.43,1e-6,2.28571e-06,2.28571,5,102.15,58.7098,0.018228,3.44095,0.025,24,1.41,1.46,15.49,-1
9.24,20.43,1e-6,2.28571e-06,2.28571,5,102.15,58.7098,0.018228,3.44095,0.075,19,1.43,1.48,14.03,-1
9.24,20.43,1e-6,2.28571e-06,2.28571,5,102.15,58.7098,0.018228,3.44095,0.1,-1,-1,-1,-1,-1
9.24,20.43,1e-6,2.28571e-06,2.28571,5,102.15,58.7098,0.018228,3.44095,0.05,21,1.41,1.47,19.59,-1
3.04,9.24,1e-4,0.000228542,2.28542,5,46.2,26.6212,0.0966894,2.71597,0.05,19,1.41,1.46,8.244,-1
3.04,9.24,1e-4,0.000228542,2.28542,5,46.2,26.6212,0.0966894,2.71597,0.075,19,1.44,1.49,7.605,-1
3.04,9.24,1e-4,0.000228542,2.28542,5,46.2,26.6212,0.0966894,2.71597,0.025,23,1.39,1.44,9.912,-1
3.04,9.24,1e-4,0.000228542,2.28542,5,46.2,26.6212,0.0966894,2.71597,0.1,-1,-1,-1,-1,-1
4.89,9.24,1e0,1,1,5,46.2,28.1539,0.06632,2.99658,0.025,23,1.4,1.45,9.305,-1
4.89,9.24,1e0,1,1,5,46.2,28.1539,0.06632,2.99658,0.075,18,1.44,1.49,7.374,-1
4.89,9.24,1e0,1,1,5,46.2,28.1539,0.06632,2.99658,0.1,-1,-1,-1,-1,-1
4.89,9.24,1e0,1,1,5,46.2,28.1539,0.06632,2.99658,0.05,19,1.41,1.46,7.774,-1
2.59,23.95,1e0,1,1,5,119.75,62.9749,0.0446576,2.77013,0.075,17,1.43,1.48,6.569,-1
2.59,23.95,1e0,1,1,5,119.75,62.9749,0.0446576,2.77013,0.025,29,1.38,1.43,11.83,-1
2.59,23.95,1e0,1,1,5,119.75,62.9749,0.0446576,2.77013,0.05,23,1.4,1.45,9.9,-1
2.59,23.95,1e0,1,1,5,119.75,62.9749,0.0446576,2.77013,0.1,-1,-1,-1,-1,-1
1.61,38.57,1e4,0.000177764,1.77764,5,192.85,99.1347,0.0387305,2.40508,0.1,-1,-1,-1,-1,-1
1.61,38.57,1e4,0.000177764,1.77764,5,192.85,99.1347,0.0387305,2.40508,0.075,16,1.43,1.49,8.014,-1
1.61,38.57,1e4,0.000177764,1.77764,5,192.85,99.1347,0.0387305,2.40508,0.05,21,1.37,1.42,9.066,-1
1.61,38.57,1e4,0.000177764,1.77764,5,192.85,99.1347,0.0387305,2.40508,0.025,19,1.37,1.42,8.051,-1
2.59,23.95,1e4,0.000177764,1.77764,5,119.75,62.9749,0.0446576,2.77013,0.075,-1,-1,-1,-1,-1
2.59,23.95,1e4,0.000177764,1.77764,5,119.75,62.9749,0.0446576,2.77013,0.1,-1,-1,-1,-1,-1
2.59,23.95,1e4,0.000177764,1.77764,5,119.75,62.9749,0.0446576,2.77013,0.05,21,1.4,1.45,8.099,-1
2.59,23.95,1e4,0.000177764,1.77764,5,119.75,62.9749,0.0446576,2.77013,0.025,25,1.38,1.43,9.684,-1
9.24,100.00,1e-2,0.022567,2.2567,5,500,255.688,0.00386757,3.57364,0.075,19,1.43,1.48,17.39,1
9.24,100.00,1e-2,0.022567,2.2567,5,500,255.688,0.00386757,3.57364,0.1,17,1.44,1.5,14.64,1
9.24,100.00,1e-2,0.022567,2.2567,5,500,255.688,0.00386757,3.57364,0.05,21,1.41,1.47,19.1,1
9.24,100.00,1e-2,0.022567,2.2567,5,500,255.688,0.00386757,3.57364,0.025,25,1.41,1.47,23.23,0
45.20,100.00,1e6,1.77778e-06,1.77778,5,500,280.732,0.000857229,3.87467,0.025,20,1.42,1.48,9.792,1
45.20,100.00,1e6,1.77778e-06,1.77778,5,500,280.732,0.000857229,3.87467,0.075,17,1.43,1.48,8.453,1
45.20,100.00,1e6,1.77778e-06,1.77778,5,500,280.732,0.000857229,3.87467,0.05,24,1.42,1.47,9.314,0
45.20,100.00,1e6,1.77778e-06,1.77778,5,500,280.732,0.000857229,3.87467,0.1,16,1.44,1.5,8.052,1
4.89,7.88,1e2,0.0176406,1.76406,5,39.4,25.0063,0.0764772,2.94691,0.1,-1,-1,-1,-1,-1
4.89,7.88,1e2,0.0176406,1.76406,5,39.4,25.0063,0.0764772,2.94691,0.075,-1,-1,-1,-1,-1
4.89,7.88,1e2,0.0176406,1.76406,5,39.4,25.0063,0.0764772,2.94691,0.025,22,1.4,1.45,9.108,-1
4.89,7.88,1e2,0.0176406,1.76406,5,39.4,25.0063,0.0764772,2.94691,0.05,18,1.41,1.47,7.411,-1
62.10,85.32,1e4,0.000177764,1.77764,5,426.6,266.639,0.000734377,3.891,0.075,18,1.43,1.48,6.948,1
62.10,85.32,1e4,0.000177764,1.77764,5,426.6,266.639,0.000734377,3.891,0.1,17,1.44,1.5,8.442,1
62.10,85.32,1e4,0.000177764,1.77764,5,426.6,266.639,0.000734377,3.891,0.025,21,1.43,1.48,10.79,1
62.10,85.32,1e4,0.000177764,1.77764,5,426.6,266.639,0.000734377,3.891,0.05,24,1.42,1.47,9.689,0
1.17,1.61,1e4,0.000177764,1.77764,5,8.05,6.61377,0.706252,1.33037,0.025,15,1.37,1.42,16.11,-1
1.17,1.61,1e4,0.000177764,1.77764,5,8.05,6.61377,0.706252,1.33037,0.075,16,1.47,1.52,16.41,-1
1.17,1.61,1e4,0.000177764,1.77764,5,8.05,6.61377,0.706252,1.33037,0.1,-1,-1,-1,-1,-1
1.17,1.61,1e4,0.000177764,1.77764,5,8.05,6.61377,0.706252,1.33037,0.05,15,1.43,1.48,13.13,-1
1.89,20.43,1e4,0.000177764,1.77764,5,102.15,53.897,0.0645862,2.49385,0.05,20,1.39,1.44,6.789,-1
1.89,20.43,1e4,0.000177764,1.77764,5,102.15,53.897,0.0645862,2.49385,0.075,-1,-1,-1,-1,-1
1.89,20.43,1e4,0.000177764,1.77764,5,102.15,53.897,0.0645862,2.49385,0.025,20,1.36,1.41,6.77,-1
1.89,20.43,1e4,0.000177764,1.77764,5,102.15,53.897,0.0645862,2.49385,0.1,-1,-1,-1,-1,-1
4.89,72.79,1e-6,2.28571e-06,2.28571,5,363.95,185.903,0.00920338,3.27588,0.075,17,1.43,1.48,6.482,-1
4.89,72.79,1e-6,2.28571e-06,2.28571,5,363.95,185.903,0.00920338,3.27588,0.05,22,1.4,1.46,8.823,-1
4.89,72.79,1e-6,2.28571e-06,2.28571,5,363.95,185.903,0.00920338,3.27588,0.025,25,1.4,1.45,9.941,-1
4.89,72.79,1e-6,2.28571e-06,2.28571,5,363.95,185.903,0.00920338,3.27588,0.1,-1,-1,-1,-1,-1
1.61,10.83,1e-6,2.28571e-06,2.28571,5,54.15,29.8023,0.129549,2.25886,0.05,19,1.38,1.44,7.71,-1
1.61,10.83,1e-6,2.28571e-06,2.28571,5,54.15,29.8023,0.129549,2.25886,0.1,-1,-1,-1,-1,-1
1.61,10.83,1e-6,2.28571e-06,2.28571,5,54.15,29.8023,0.129549,2.25886,0.025,20,1.37,1.42,7.95,-1
1.61,10.83,1e-6,2.28571e-06,2.28571,5,54.15,29.8023,0.129549,2.25886,0.075,15,1.44,1.49,6.252,-1
4.89,9.24,1e6,1.77778e-06,1.77778,5,46.2,28.1539,0.06632,2.99658,0.05,19,1.41,1.46,7.947,-1
4.89,9.24,1e6,1.77778e-06,1.77778,5,46.2,28.1539,0.06632,2.99658,0.1,-1,-1,-1,-1,-1
4.89,9.24,1e6,1.77778e-06,1.77778,5,46.2,28.1539,0.06632,2.99658,0.025,23,1.4,1.45,9.751,-1
4.89,9.24,1e6,1.77778e-06,1.77778,5,46.2,28.1539,0.06632,2.99658,0.075,16,1.44,1.49,6.396,-1
6.72,10.83,1e-6,2.28571e-06,2.28571,5,54.15,33.767,0.0437984,3.18754,0.075,-1,-1,-1,-1,-1
6.72,10.83,1e-6,2.28571e-06,2.28571,5,54.15,33.767,0.0437984,3.18754,0.05,21,1.41,1.47,8.611,-1
6.72,10.83,1e-6,2.28571e-06,2.28571,5,54.15,33.767,0.0437984,3.18754,0.025,24,1.4,1.46,8.671,-1
6.72,10.83,1e-6,2.28571e-06,2.28571,5,54.15,33.767,0.0437984,3.18754,0.1,-1,-1,-1,-1,-1
17.43,38.57,1e2,0.0176406,1.76406,5,192.85,109.315,0.0054849,3.68736,0.075,17,1.43,1.48,18.54,1
17.43,38.57,1e2,0.0176406,1.76406,5,192.85,109.315,0.0054849,3.68736,0.025,22,1.42,1.47,23.13,0
17.43,38.57,1e2,0.0176406,1.76406,5,192.85,109.315,0.0054849,3.68736,0.1,16,1.44,1.5,17.94,1
17.43,38.57,1e2,0.0176406,1.76406,5,192.85,109.315,0.0054849,3.68736,0.05,20,1.42,1.47,22.55,1
1.37,7.88,1e-2,0.022567,2.2567,5,39.4,22.3357,0.190063,2.05185,0.05,19,1.37,1.43,22.36,-1
1.37,7.88,1e-2,0.022567,2.2567,5,39.4,22.3357,0.190063,2.05185,0.1,-1,-1,-1,-1,-1
1.37,7.88,1e-2,0.022567,2.2567,5,39.4,22.3357,0.190063,2.05185,0.075,17,1.44,1.49,19.8,-1
1.37,7.88,1e-2,0.022567,2.2567,5,39.4,22.3357,0.190063,2.05185,0.025,18,1.37,1.42,16.37,-1
1.89,62.10,1e-2,0.022567,2.2567,5,310.5,158.056,0.0219348,2.57446,0.075,16,1.43,1.48,6.457,-1
1.89,62.10,1e-2,0.022567,2.2567,5,310.5,158.056,0.0219348,2.57446,0.025,25,1.36,1.42,9.681,-1
1.89,62.10,1e-2,0.022567,2.2567,5,310.5,158.056,0.0219348,2.57446,0.1,-1,-1,-1,-1,-1
1.89,62.10,1e-2,0.022567,2.2567,5,310.5,158.056,0.0219348,2.57446,0.05,21,1.39,1.44,8.409,-1
17.43,45.20,1e-4,0.000228542,2.28542,5,226,125.141,0.00469778,3.70108,0.1,23,1.44,1.5,15.89,1
17.43,45.20,1e-4,0.000228542,2.28542,5,226,125.141,0.00469778,3.70108,0.025,26,1.42,1.47,23.07,1
17.43,45.20,1e-4,0.000228542,2.28542,5,226,125.141,0.00469778,3.70108,0.075,24,1.43,1.48,20.58,1
17.43,45.20,1e-4,0.000228542,2.28542,5,226,125.141,0.00469778,3.70108,0.05,27,1.42,1.47,25.52,1
3.56,100.00,1e4,0.000177764,1.77764,5,500,253.394,0.00868508,3.09189,0.025,22,1.39,1.44,9.105,0
3.56,100.00,1e4,0.000177764,1.77764,5,500,253.394,0.00868508,3.09189,0.1,15,1.44,1.5,7.432,1
3.56,100.00,1e4,0.000177764,1.77764,5,500,253.394,0.00868508,3.09189,0.05,21,1.4,1.45,7.741,0
3.56,100.00,1e4,0.000177764,1.77764,5,500,253.394,0.00868508,3.09189,0.075,16,1.42,1.48,5.824,1
1.17,2.21,1e6,1.77778e-06,1.77778,5,11.05,8.09748,0.574242,1.48482,0.025,15,1.38,1.43,12.85,-1
1.17,2.21,1e6,1.77778e-06,1.77778,5,11.05,8.09748,0.574242,1.48482,0.05,15,1.41,1.46,13.52,-1
1.17,2.21,1e6,1.77778e-06,1.77778,5,11.05,8.09748,0.574242,1.48482,0.1,-1,-1,-1,-1,-1
1.17,2.21,1e6,1.77778e-06,1.77778,5,11.05,8.09748,0.574242,1.48482,0.075,15,1.47,1.53,13.44,-1
4.18,23.95,1e0,1,1,5,119.75,63.7265,0.0309499,3.09843,0.025,27,1.4,1.45,11.42,-1
4.18,23.95,1e0,1,1,5,119.75,63.7265,0.0309499,3.09843,0.05,21,1.4,1.46,9.192,-1
4.18,23.95,1e0,1,1,5,119.75,63.7265,0.0309499,3.09843,0.075,18,1.43,1.49,7.161,-1
4.18,23.95,1e0,1,1,5,119.75,63.7265,0.0309499,3.09843,0.1,-1,-1,-1,-1,-1
14.87,45.20,1e6,1.77778e-06,1.77778,5,226,123.081,0.00545558,3.66683,0.1,16,1.44,1.5,12.1,1
14.87,45.20,1e6,1.77778e-06,1.77778,5,226,123.081,0.00545558,3.66683,0.075,16,1.43,1.48,18.65,1
14.87,45.20,1e6,1.77778e-06,1.77778,5,226,123.081,0.00545558,3.66683,0.025,23,1.42,1.47,16,0
14.87,45.20,1e6,1.77778e-06,1.77778,5,226,123.081,0.00545558,3.66683,0.05,20,1.41,1.47,17.94,1
1.37,38.57,1e0,1,1,5,192.85,99.0522,0.0426526,2.2538,0.1,16,1.45,1.51,15.09,1
1.37,38.57,1e0,1,1,5,192.85,99.0522,0.0426526,2.2538,0.05,21,1.36,1.41,13.66,0
1.37,38.57,1e0,1,1,5,192.85,99.0522,0.0426526,2.2538,0.025,21,1.37,1.42,19.88,0
1.37,38.57,1e0,1,1,5,192.85,99.0522,0.0426526,2.2538,0.075,16,1.42,1.48,15.63,1
4.89,10.83,1e4,0.000177764,1.77764,5,54.15,31.9225,0.0574064,3.04017,0.075,-1,-1,-1,-1,-1
4.89,10.83,1e4,0.000177764,1.77764,5,54.15,31.9225,0.0574064,3.04017,0.1,-1,-1,-1,-1,-1
4.89,10.83,1e4,0.000177764,1.77764,5,54.15,31.9225,0.0574064,3.04017,0.025,22,1.4,1.45,9.276,-1
4.89,10.83,1e4,0.000177764,1.77764,5,54.15,31.9225,0.0574064,3.04017,0.05,20,1.41,1.46,8.528,-1
1.37,62.10,1e0,1,1,5,310.5,157.877,0.0267474,2.27559,0.1,16,1.45,1.5,17.97,1
1.37,62.10,1e0,1,1,5,310.5,157.877,0.0267474,2.27559,0.05,21,1.36,1.41,20.16,0
1.37,62.10,1e0,1,1,5,310.5,157.877,0.0267474,2.27559,0.025,22,1.37,1.42,21.18,0
1.37,62.10,1e0,1,1,5,310.5,157.877,0.0267474,2.27559,0.075,16,1.42,1.47,8.746,1
2.21,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.216,0.0144359,2.72199,0.025,23,1.36,1.42,10.98,0
2.21,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.216,0.0144359,2.72199,0.075,15,1.43,1.48,6.781,1
2.21,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.216,0.0144359,2.72199,0.1,15,1.44,1.5,7.67,1
2.21,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.216,0.0144359,2.72199,0.05,20,1.39,1.45,8.897,0
23.95,45.20,1e2,0.0176406,1.76406,5,226,131.32,0.00347014,3.75657,0.025,25,1.42,1.47,9.84,0
23.95,45.20,1e2,0.0176406,1.76406,5,226,131.32,0.00347014,3.75657,0.1,16,1.44,1.5,8.347,1
23.95,45.20,1e2,0.0176406,1.76406,5,226,131.32,0.00347014,3.75657,0.075,17,1.43,1.48,6.628,1
23.95,45.20,1e2,0.0176406,1.76406,5,226,131.32,0.00347014,3.75657,0.05,23,1.42,1.47,9.02,0
2.21,2.59,1e-6,2.28571e-06,2.28571,5,12.95,10.0124,0.347105,1.98679,0.025,19,1.37,1.42,6.968,-1
2.21,2.59,1e-6,2.28571e-06,2.28571,5,12.95,10.0124,0.347105,1.98679,0.075,-1,-1,-1,-1,-1
2.21,2.59,1e-6,2.28571e-06,2.28571,5,12.95,10.0124,0.347105,1.98679,0.05,16,1.42,1.47,6.007,-1
2.21,2.59,1e-6,2.28571e-06,2.28571,5,12.95,10.0124,0.347105,1.98679,0.1,-1,-1,-1,-1,-1
1.89,5.74,1e6,1.77778e-06,1.77778,5,28.7,17.2586,0.205354,2.2278,0.075,-1,-1,-1,-1,-1
1.89,5.74,1e6,1.77778e-06,1.77778,5,28.7,17.2586,0.205354,2.2278,0.1,-1,-1,-1,-1,-1
1.89,5.74,1e6,1.77778e-06,1.77778,5,28.7,17.2586,0.205354,2.2278,0.025,19,1.36,1.41,6.891,-1
1.89,5.74,1e6,1.77778e-06,1.77778,5,28.7,17.2586,0.205354,2.2278,0.05,17,1.41,1.46,8.026,-1
4.18,17.43,1e-4,0.000228542,2.28542,5,87.15,47.5477,0.0418991,3.05266,0.075,20,1.43,1.49,7.736,1
4.18,17.43,1e-4,0.000228542,2.28542,5,87.15,47.5477,0.0418991,3.05266,0.025,24,1.4,1.45,9.162,1
4.18,17.43,1e-4,0.000228542,2.28542,5,87.15,47.5477,0.0418991,3.05266,0.05,22,1.41,1.46,9.073,1
4.18,17.43,1e-4,0.000228542,2.28542,5,87.15,47.5477,0.0418991,3.05266,0.1,19,1.45,1.5,9.402,1
2.59,32.90,1e-2,0.022567,2.2567,5,164.5,85.3291,0.0328674,2.80067,0.05,23,1.4,1.45,9.799,-1
2.59,32.90,1e-2,0.022567,2.2567,5,164.5,85.3291,0.0328674,2.80067,0.1,-1,-1,-1,-1,-1
2.59,32.90,1e-2,0.022567,2.2567,5,164.5,85.3291,0.0328674,2.80067,0.075,17,1.43,1.48,6.617,-1
2.59,32.90,1e-2,0.022567,2.2567,5,164.5,85.3291,0.0328674,2.80067,0.025,25,1.38,1.43,10.66,-1
3.56,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.701,0.0101621,3.08663,0.025,24,1.39,1.44,10.58,0
3.56,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.701,0.0101621,3.08663,0.1,16,1.44,1.5,6.265,1
3.56,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.701,0.0101621,3.08663,0.075,16,1.42,1.48,6.954,1
3.56,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.701,0.0101621,3.08663,0.05,23,1.4,1.45,8.85,0
5.74,20.43,1e2,0.0176406,1.76406,5,102.15,55.9359,0.0276935,3.24757,0.075,-1,-1,-1,-1,-1
5.74,20.43,1e2,0.0176406,1.76406,5,102.15,55.9359,0.0276935,3.24757,0.1,-1,-1,-1,-1,-1
5.74,20.43,1e2,0.0176406,1.76406,5,102.15,55.9359,0.0276935,3.24757,0.05,20,1.41,1.46,8.031,-1
5.74,20.43,1e2,0.0176406,1.76406,5,102.15,55.9359,0.0276935,3.24757,0.025,25,1.4,1.46,10.61,-1
20.43,72.79,1e2,0.0176406,1.76406,5,363.95,194.512,0.00252953,3.76167,0.075,17,1.43,1.48,12.25,1
20.43,72.79,1e2,0.0176406,1.76406,5,363.95,194.512,0.00252953,3.76167,0.05,23,1.41,1.47,9.636,0
20.43,72.79,1e2,0.0176406,1.76406,5,363.95,194.512,0.00252953,3.76167,0.1,16,1.44,1.5,8.253,1
20.43,72.79,1e2,0.0176406,1.76406,5,363.95,194.512,0.00252953,3.76167,0.025,24,1.42,1.47,16.23,0
1.61,85.32,1e0,1,1,5,426.6,216.01,0.0177545,2.43885,0.05,23,1.37,1.42,10.04,0
1.61,85.32,1e0,1,1,5,426.6,216.01,0.0177545,2.43885,0.025,22,1.37,1.42,8.793,0
1.61,85.32,1e0,1,1,5,426.6,216.01,0.0177545,2.43885,0.075,17,1.43,1.48,7.951,1
1.61,85.32,1e0,1,1,5,426.6,216.01,0.0177545,2.43885,0.1,17,1.45,1.5,8.786,1
17.43,62.10,1e-2,0.022567,2.2567,5,310.5,166.218,0.00343958,3.72301,0.05,23,1.41,1.47,20.9,-1
17.43,62.10,1e-2,0.022567,2.2567,5,310.5,166.218,0.00343958,3.72301,0.075,18,1.43,1.48,16.8,-1
17.43,62.10,1e-2,0.022567,2.2567,5,310.5,166.218,0.00343958,3.72301,0.025,23,1.42,1.47,14.7,-1
17.43,62.10,1e-2,0.022567,2.2567,5,310.5,166.218,0.00343958,3.72301,0.1,-1,-1,-1,-1,-1
14.87,52.98,1e6,1.77778e-06,1.77778,5,264.9,142.079,0.00466928,3.67852,0.075,18,1.43,1.48,19.61,1
14.87,52.98,1e6,1.77778e-06,1.77778,5,264.9,142.079,0.00466928,3.67852,0.1,16,1.44,1.5,16.09,1
14.87,52.98,1e6,1.77778e-06,1.77778,5,264.9,142.079,0.00466928,3.67852,0.025,23,1.42,1.47,26.28,0
14.87,52.98,1e6,1.77778e-06,1.77778,5,264.9,142.079,0.00466928,3.67852,0.05,20,1.41,1.47,23.08,1
17.43,62.10,1e0,1,1,5,310.5,166.218,0.00343958,3.72301,0.05,21,1.41,1.47,16.6,-1
17.43,62.10,1e0,1,1,5,310.5,166.218,0.00343958,3.72301,0.025,22,1.42,1.47,17.73,-1
17.43,62.10,1e0,1,1,5,310.5,166.218,0.00343958,3.72301,0.1,-1,-1,-1,-1,-1
17.43,62.10,1e0,1,1,5,310.5,166.218,0.00343958,3.72301,0.075,18,1.43,1.48,15.38,-1
7.88,17.43,1e-6,2.28571e-06,2.28571,5,87.15,50.337,0.0244412,3.35695,0.075,18,1.43,1.49,8.574,-1
7.88,17.43,1e-6,2.28571e-06,2.28571,5,87.15,50.337,0.0244412,3.35695,0.1,-1,-1,-1,-1,-1
7.88,17.43,1e-6,2.28571e-06,2.28571,5,87.15,50.337,0.0244412,3.35695,0.025,23,1.41,1.46,15.46,-1
7.88,17.43,1e-6,2.28571e-06,2.28571,5,87.15,50.337,0.0244412,3.35695,0.05,21,1.41,1.47,14.16,-1
3.56,52.98,1e6,1.77778e-06,1.77778,5,264.9,135.881,0.0162503,3.06496,0.1,15,1.45,1.5,8.724,1
