1.89,85.32,1e2,0.0176406,1.76406,5,426.6,216.106,0.0160343,2.58561,0.025,22,1.36,1.42,10.08,-1,0
1.17,62.10,1e-2,0.022567,2.2567,5,310.5,157.808,0.0292126,2.1225,0.025,18,1.39,1.44,21.08,-1,1
1.00,1.89,1e4,0.000177764,1.77764,5,9.45,7.225,0.692042,1.30796,0.025,15,1.38,1.43,4.986,1,-1
23.95,52.98,1e-4,0.000228542,2.28542,5,264.9,149.529,0.00297,3.76855,0.025,26,1.42,1.48,11.03,-1,1
14.87,23.95,1e-6,2.28571e-06,2.28571,5,119.75,72.7564,0.0101021,3.59773,0.025,25,1.42,1.47,23.74,-1,0
45.20,52.98,1e2,0.0176406,1.76406,5,264.9,175.59,0.00160393,3.84092,0.025,21,1.42,1.48,8.306,1,0
1.37,45.20,1e-2,0.022567,2.2567,5,226,115.627,0.0365317,2.26219,0.025,20,1.37,1.42,15.42,0,1
2.59,72.79,1e-2,0.022567,2.2567,5,363.95,185.027,0.0150997,2.84669,0.025,25,1.38,1.43,9.167,-1,0
2.21,62.10,1e-6,2.28571e-06,2.28571,5,310.5,158.168,0.0197481,2.71025,0.025,27,1.36,1.42,15.48,0,-1
7.88,23.95,1e6,1.77778e-06,1.77778,5,119.75,66.0684,0.0180541,3.40728,0.025,23,1.41,1.46,9.331,0,-1
1.00,1.37,1e-2,0.022567,2.2567,5,6.85,5.925,0.843882,1.15612,0.025,15,1.38,1.43,5.349,1,-1
4.18,23.95,1e-2,0.022567,2.2567,5,119.75,63.7265,0.0309499,3.09843,0.025,25,1.4,1.45,10.64,0,-1
17.43,72.79,1e0,1,1,5,363.95,192.487,0.00294129,3.7317,0.025,22,1.42,1.47,23.99,1,0
14.87,45.20,1e0,1,1,5,226,123.081,0.00545558,3.66683,0.025,22,1.42,1.47,16.54,1,0
28.07,38.57,1e-2,0.022567,2.2567,5,192.85,121.372,0.00347735,3.76479,0.025,26,1.42,1.47,12.39,-1,0
12.69,32.90,1e4,0.000177764,1.77764,5,164.5,91.567,0.008619,3.59844,0.025,25,1.42,1.47,25.99,-1,0
20.43,28.07,1e-2,0.022567,2.2567,5,140.35,88.7497,0.00642085,3.68217,0.025,25,1.42,1.47,9.337,-1,0
9.24,12.69,1e-6,2.28571e-06,2.28571,5,63.45,40.9682,0.0285336,3.34572,0.025,24,1.41,1.46,16.31,0,-1
1.17,38.57,1e-2,0.022567,2.2567,5,192.85,98.9834,0.0465837,2.10218,0.025,18,1.39,1.44,13.62,1,-1
2.59,85.32,1e-4,0.000228542,2.28542,5,426.6,216.348,0.0129079,2.85236,0.025,25,1.38,1.43,12.41,0,-1
32.90,52.98,1e0,1,1,5,264.9,159.033,0.00218589,3.81009,0.025,20,1.42,1.48,10.21,1,0
6.72,32.90,1e-4,0.000228542,2.28542,5,164.5,87.3426,0.0152842,3.37916,0.025,25,1.41,1.46,9.198,1,-1
2.21,100.00,1e0,1,1,5,500,252.916,0.0123377,2.72663,0.025,28,1.36,1.42,11.3,-1,0
2.59,100.00,1e-4,0.000228542,2.28542,5,500,253.047,0.0110317,2.85722,0.025,25,1.38,1.43,10.03,0,1
2.21,100.00,1e-4,0.000228542,2.28542,5,500,252.916,0.0123377,2.72663,0.025,27,1.36,1.42,12.3,-1,0
28.07,32.90,1e-2,0.022567,2.2567,5,164.5,109.607,0.00405896,3.74847,0.025,26,1.42,1.47,15.66,-1,0
45.20,62.10,1e4,0.000177764,1.77764,5,310.5,194.49,0.00137211,3.8514,0.025,21,1.42,1.48,10.41,1,0
17.43,28.07,1e-2,0.022567,2.2567,5,140.35,85.0019,0.00746603,3.65283,0.025,24,1.42,1.47,27.05,0,-1
12.69,38.57,1e4,0.000177764,1.77764,5,192.85,105.293,0.00738398,3.61411,0.025,25,1.42,1.47,24.88,0,-1
1.17,32.90,1e-6,2.28571e-06,2.28571,5,164.5,84.8084,0.0543752,2.09306,0.025,16,1.39,1.44,15.44,-1,1
3.04,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.51,0.0114701,2.97503,0.025,23,1.39,1.44,8.479,-1,0
9.24,38.57,1e-2,0.022567,2.2567,5,192.85,102.888,0.00987175,3.51816,0.025,25,1.41,1.47,28.45,0,-1
14.87,100.00,1e0,1,1,5,500,258.41,0.00249552,3.71084,0.025,22,1.42,1.47,17.45,1,0
17.43,32.90,1e-4,0.000228542,2.28542,5,164.5,96.0276,0.00640228,3.67137,0.025,27,1.42,1.47,24.16,-1,1
4.89,32.90,1e4,0.000177764,1.77764,5,164.5,86.3586,0.020033,3.22292,0.025,25,1.4,1.45,9.715,0,-1
14.87,20.43,1e0,1,1,5,102.15,65.0118,0.0117615,3.57306,0.025,22,1.42,1.47,25.73,-1,0
10.83,28.07,1e-4,0.000228542,2.28542,5,140.35,78.3847,0.0116314,3.53591,0.025,26,1.41,1.47,18.6,-1,1
28.07,52.98,1e0,1,1,5,264.9,153.639,0.00254907,3.79085,0.025,23,1.42,1.48,11.96,0,1
4.89,62.10,1e2,0.0176406,1.76406,5,310.5,159.203,0.0107626,3.26825,0.025,24,1.4,1.45,8.726,-1,0
12.69,38.57,1e0,1,1,5,192.85,105.293,0.00738398,3.61411,0.025,24,1.42,1.47,19.01,-1,0
10.83,20.43,1e-4,0.000228542,2.28542,5,102.15,60.2599,0.015778,3.491,0.025,26,1.41,1.47,19.83,1,-1
1.37,45.20,1e0,1,1,5,226,115.627,0.0365317,2.26219,0.025,21,1.37,1.42,11.63,0,1
45.20,85.32,1e2,0.0176406,1.76406,5,426.6,246.419,0.00100301,3.86808,0.025,20,1.42,1.48,10.8,-1,1
1.17,28.07,1e0,1,1,5,140.35,72.7334,0.0634096,2.08249,0.025,16,1.39,1.44,11.8,1,-1
3.04,72.79,1e-4,0.000228542,2.28542,5,363.95,185.191,0.0134178,2.96911,0.025,24,1.39,1.44,12.93,-1,1
2.59,72.79,1e-4,0.000228542,2.28542,5,363.95,185.027,0.0150997,2.84669,0.025,25,1.38,1.43,9.941,0,-1
10.83,20.43,1e0,1,1,5,102.15,60.2599,0.015778,3.491,0.025,23,1.41,1.47,22.44,0,-1
5.74,38.57,1e2,0.0176406,1.76406,5,192.85,100.899,0.014998,3.32044,0.025,24,1.4,1.46,8.6,-1,0
23.95,52.98,1e-6,2.28571e-06,2.28571,5,264.9,149.529,0.00297,3.76855,0.025,26,1.42,1.48,12.01,-1,1
1.17,17.43,1e2,0.0176406,1.76406,5,87.15,46.1334,0.100017,2.03966,0.025,16,1.39,1.44,12.38,1,-1
20.43,62.10,1e0,1,1,5,310.5,168.426,0.00295807,3.75291,0.025,23,1.42,1.47,11.44,0,-1
14.87,32.90,1e4,0.000177764,1.77764,5,164.5,93.4968,0.00743504,3.63739,0.025,22,1.42,1.47,22.05,-1,0
1.89,72.79,1e0,1,1,5,363.95,184.781,0.0187571,2.58047,0.025,25,1.36,1.42,8.655,0,-1
2.21,45.20,1e-2,0.022567,2.2567,5,226,115.924,0.026972,2.69429,0.025,28,1.37,1.42,12.48,0,-1
1.17,45.20,1e-6,2.28571e-06,2.28571,5,226,115.558,0.0398987,2.11,0.025,16,1.39,1.44,8.332,-1,1
10.83,12.69,1e0,1,1,5,63.45,43.1988,0.0246986,3.39439,0.025,22,1.41,1.46,24.82,1,-1
14.87,28.07,1e-2,0.022567,2.2567,5,140.35,82.1695,0.00867038,3.61902,0.025,24,1.42,1.47,15.69,0,-1
14.87,20.43,1e4,0.000177764,1.77764,5,102.15,65.0118,0.0117615,3.57306,0.025,23,1.42,1.47,18.64,0,-1
14.87,28.07,1e0,1,1,5,140.35,82.1695,0.00867038,3.61902,0.025,21,1.42,1.47,17.91,1,-1
62.10,72.79,1e6,1.77778e-06,1.77778,5,363.95,240.687,0.000859079,3.88326,0.025,22,1.42,1.48,10.73,0,1
4.89,85.32,1e0,1,1,5,426.6,217.208,0.00786744,3.28241,0.025,28,1.4,1.45,14.62,0,-1
14.87,20.43,1e6,1.77778e-06,1.77778,5,102.15,65.0118,0.0117615,3.57306,0.025,23,1.42,1.47,19.54,0,-1
38.57,52.98,1e-2,0.022567,2.2567,5,264.9,166.163,0.00187267,3.82668,0.025,24,1.42,1.48,11.66,-1,0
9.24,32.90,1e-6,2.28571e-06,2.28571,5,164.5,88.9362,0.0115229,3.5029,0.025,25,1.41,1.47,18.08,0,-1
32.90,85.32,1e0,1,1,5,426.6,234.665,0.00136694,3.83703,0.025,21,1.42,1.48,13.73,1,0
3.56,52.98,1e-4,0.000228542,2.28542,5,264.9,135.881,0.0162503,3.06496,0.025,24,1.39,1.44,12.71,-1,1
1.17,20.43,1e6,1.77778e-06,1.77778,5,102.15,53.6334,0.0860158,2.05604,0.025,15,1.39,1.44,7.574,-1,1
4.89,52.98,1e-4,0.000228542,2.28542,5,264.9,136.433,0.0125809,3.25936,0.025,25,1.4,1.45,12.04,0,1
4.89,28.07,1e4,0.000177764,1.77764,5,140.35,74.3423,0.0233614,3.20665,0.025,25,1.4,1.45,9.844,0,-1
5.74,72.79,1e-2,0.022567,2.2567,5,363.95,186.253,0.00804271,3.36036,0.025,25,1.4,1.46,11.18,-1,0
4.18,62.10,1e4,0.000177764,1.77764,5,310.5,158.913,0.0122377,3.17665,0.025,23,1.4,1.45,10.21,-1,0
10.83,32.90,1e-6,2.28571e-06,2.28571,5,164.5,90.084,0.00997414,3.55386,0.025,24,1.41,1.47,24.51,1,0
4.18,85.32,1e0,1,1,5,426.6,216.933,0.00894579,3.19041,0.025,27,1.4,1.45,10.21,-1,0
17.43,52.98,1e6,1.77778e-06,1.77778,5,264.9,143.956,0.0040207,3.71288,0.025,22,1.42,1.47,14.04,-1,0
45.20,52.98,1e-2,0.022567,2.2567,5,264.9,175.59,0.00160393,3.84092,0.025,24,1.42,1.48,14.42,0,1
2.21,85.32,1e4,0.000177764,1.77764,5,426.6,216.216,0.0144359,2.72199,0.025,23,1.36,1.42,11.34,-1,0
45.20,62.10,1e2,0.0176406,1.76406,5,310.5,194.49,0.00137211,3.8514,0.025,21,1.42,1.48,10.14,1,0
17.43,23.95,1e2,0.0176406,1.76406,5,119.75,75.9464,0.0086989,3.63134,0.025,24,1.42,1.47,25.27,-1,0
3.04,62.10,1e-6,2.28571e-06,2.28571,5,310.5,158.471,0.015691,2.9622,0.025,24,1.39,1.44,9.84,0,-1
12.69,23.95,1e6,1.77778e-06,1.77778,5,119.75,70.3526,0.0117108,3.55921,0.025,24,1.41,1.47,19.02,-1,0
1.00,85.32,1e2,0.0176406,1.76406,5,426.6,215.8,0.0231696,1.97683,0.025,16,1.39,1.44,13.02,-1,1
3.56,62.10,1e2,0.0176406,1.76406,5,310.5,158.67,0.0139016,3.07332,0.025,23,1.39,1.44,12.51,-1,0
6.72,45.20,1e4,0.000177764,1.77764,5,226,117.895,0.011215,3.4065,0.025,24,1.41,1.46,9.373,0,-1
7.88,45.20,1e6,1.77778e-06,1.77778,5,226,118.505,0.00975001,3.47272,0.025,22,1.41,1.46,8.989,-1,0
10.83,23.95,1e0,1,1,5,119.75,68.5298,0.013552,3.51511,0.025,23,1.41,1.47,25.52,0,-1
72.79,100.00,1e2,0.0176406,1.76406,5,500,312.261,0.000536712,3.90672,0.025,22,1.43,1.48,13.6,0,1
17.43,52.98,1e0,1,1,5,264.9,143.956,0.0040207,3.71288,0.025,21,1.42,1.47,20.64,1,0
6.72,52.98,1e4,0.000177764,1.77764,5,264.9,137.269,0.00959864,3.41736,0.025,24,1.41,1.46,9.605,-1,0
2.59,62.10,1e-6,2.28571e-06,2.28571,5,310.5,158.306,0.0176578,2.84006,0.025,25,1.38,1.43,10,-1,0
20.43,38.57,1e-4,0.000228542,2.28542,5,192.85,112.29,0.00471706,3.71698,0.025,27,1.42,1.47,14.01,-1,1
14.87,17.43,1e6,1.77778e-06,1.77778,5,87.15,58.7687,0.013676,3.54459,0.025,22,1.41,1.47,20.09,0,-1
1.17,32.90,1e-4,0.000228542,2.28542,5,164.5,84.8084,0.0543752,2.09306,0.025,18,1.39,1.44,15.91,1,-1
14.87,38.57,1e-2,0.022567,2.2567,5,192.85,107.039,0.00636967,3.65324,0.025,24,1.42,1.47,18.53,-1,0
5.74,45.20,1e4,0.000177764,1.77764,5,226,117.412,0.0128457,3.33279,0.025,24,1.4,1.46,9.303,0,-1
3.04,52.98,1e6,1.77778e-06,1.77778,5,264.9,135.679,0.018342,2.95414,0.025,23,1.39,1.44,10.03,0,-1
4.89,45.20,1e4,0.000177764,1.77764,5,226,117.018,0.0146995,3.249,0.025,24,1.4,1.45,9.598,-1,0
1.00,1.89,1e2,0.0176406,1.76406,5,9.45,7.225,0.692042,1.30796,0.025,15,1.38,1.43,4.998,-1,1
28.07,85.32,1e0,1,1,5,426.6,230.731,0.00159406,3.81766,0.025,23,1.42,1.48,12.59,0,1
2.21,52.98,1e0,1,1,5,264.9,135.371,0.0230846,2.70288,0.025,28,1.37,1.42,12.98,0,-1
6.72,62.10,1e0,1,1,5,310.5,160.004,0.00821133,3.42669,0.025,27,1.41,1.46,13.09,-1,0
7.88,85.32,1e6,1.77778e-06,1.77778,5,426.6,218.454,0.00521838,3.50843,0.025,22,1.41,1.46,24.59,-1,0
17.43,28.07,1e2,0.0176406,1.76406,5,140.35,85.0019,0.00746603,3.65283,0.025,22,1.42,1.47,21.79,-1,0
5.74,32.90,1e2,0.0176406,1.76406,5,164.5,86.7975,0.0175065,3.30604,0.025,24,1.4,1.46,8.755,0,-1
4.89,45.20,1e6,1.77778e-06,1.77778,5,226,117.018,0.0146995,3.249,0.025,24,1.4,1.45,9.82,0,-1
9.24,32.90,1e2,0.0176406,1.76406,5,164.5,88.9362,0.0115229,3.5029,0.025,24,1.41,1.47,15.83,0,-1
72.79,85.32,1e4,0.000177764,1.77764,5,426.6,281.862,0.000627988,3.90008,0.025,22,1.43,1.48,11.48,0,1
9.24,45.20,1e6,1.77778e-06,1.77778,5,226,119.275,0.00845509,3.53125,0.025,24,1.41,1.47,20.12,-1,0
1.89,62.10,1e4,0.000177764,1.77764,5,310.5,158.056,0.0219348,2.57446,0.025,21,1.36,1.42,8.566,0,-1
1.17,17.43,1e-2,0.022567,2.2567,5,87.15,46.1334,0.100017,2.03966,0.025,18,1.39,1.44,14.03,-1,1
23.95,45.20,1e4,0.000177764,1.77764,5,226,131.32,0.00347014,3.75657,0.025,26,1.42,1.47,15.64,-1,0
3.56,52.98,1e-2,0.022567,2.2567,5,264.9,135.881,0.0162503,3.06496,0.025,24,1.39,1.44,11.96,-1,0
32.90,45.20,1e2,0.0176406,1.76406,5,226,141.979,0.00255398,3.79798,0.025,22,1.42,1.48,9.875,-1,0
14.87,28.07,1e2,0.0176406,1.76406,5,140.35,82.1695,0.00867038,3.61902,0.025,22,1.42,1.47,22.64,0,-1
4.18,45.20,1e2,0.0176406,1.76406,5,226,116.706,0.0167143,3.15793,0.025,23,1.4,1.45,10.22,0,-1
9.24,72.79,1e-6,2.28571e-06,2.28571,5,363.95,187.842,0.00529374,3.56046,0.025,25,1.41,1.47,23.28,-1,0
4.18,52.98,1e-6,2.28571e-06,2.28571,5,264.9,136.133,0.0143053,3.168,0.025,24,1.4,1.45,9.378,0,-1
4.18,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.913,0.0122377,3.17665,0.025,23,1.4,1.45,7.952,0,-1
10.83,28.07,1e6,1.77778e-06,1.77778,5,140.35,78.3847,0.0116314,3.53591,0.025,23,1.41,1.47,26.77,0,-1
17.43,32.90,1e0,1,1,5,164.5,96.0276,0.00640228,3.67137,0.025,21,1.42,1.47,13.91,-1,0
1.89,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.106,0.0160343,2.58561,0.025,21,1.36,1.42,9.173,0,-1
12.69,62.10,1e0,1,1,5,310.5,163.146,0.00463049,3.64905,0.025,24,1.42,1.47,18.02,-1,0
3.04,72.79,1e-6,2.28571e-06,2.28571,5,363.95,185.191,0.0134178,2.96911,0.025,24,1.39,1.44,12.2,-1,0
12.69,20.43,1e0,1,1,5,102.15,62.3027,0.0136343,3.5348,0.025,23,1.41,1.47,20.06,0,-1
9.24,28.07,1e6,1.77778e-06,1.77778,5,140.35,77.1246,0.0134374,3.48521,0.025,24,1.41,1.47,22.25,0,-1
72.79,85.32,1e2,0.0176406,1.76406,5,426.6,281.862,0.000627988,3.90008,0.025,22,1.43,1.48,11.57,0,1
7.88,38.57,1e4,0.000177764,1.77764,5,192.85,102.061,0.0113836,3.45985,0.025,23,1.41,1.46,11.8,0,-1
12.69,32.90,1e-6,2.28571e-06,2.28571,5,164.5,91.567,0.008619,3.59844,0.025,25,1.42,1.47,27.35,0,1
5.74,100.00,1e-4,0.000228542,2.28542,5,500,254.221,0.00587596,3.3728,0.025,25,1.4,1.46,9.045,0,1
1.00,23.95,1e2,0.0176406,1.76406,5,119.75,62.375,0.0801603,1.91984,0.025,16,1.39,1.44,10.63,-1,1
12.69,62.10,1e-4,0.000228542,2.28542,5,310.5,163.146,0.00463049,3.64905,0.025,26,1.42,1.47,31.76,-1,1
7.88,38.57,1e2,0.0176406,1.76406,5,192.85,102.061,0.0113836,3.45985,0.025,23,1.41,1.46,11.58,0,-1
9.24,28.07,1e-4,0.000228542,2.28542,5,140.35,77.1246,0.0134374,3.48521,0.025,26,1.41,1.47,18.87,1,-1
72.79,85.32,1e-2,0.022567,2.2567,5,426.6,281.862,0.000627988,3.90008,0.025,22,1.43,1.48,12.72,1,0
5.74,85.32,1e0,1,1,5,426.6,217.547,0.00687525,3.36706,0.025,27,1.4,1.46,9.56,-1,0
14.87,32.90,1e-6,2.28571e-06,2.28571,5,164.5,93.4968,0.00743504,3.63739,0.025,24,1.42,1.47,29.01,1,0
4.89,72.79,1e-6,2.28571e-06,2.28571,5,363.95,185.903,0.00920338,3.27588,0.025,25,1.4,1.45,9.941,-1,0
1.89,62.10,1e-2,0.022567,2.2567,5,310.5,158.056,0.0219348,2.57446,0.025,25,1.36,1.42,9.681,-1,0
1.37,38.57,1e0,1,1,5,192.85,99.0522,0.0426526,2.2538,0.025,21,1.37,1.42,19.88,0,1
4.18,17.43,1e-4,0.000228542,2.28542,5,87.15,47.5477,0.0418991,3.05266,0.025,24,1.4,1.45,9.162,1,-1
17.43,62.10,1e-2,0.022567,2.2567,5,310.5,166.218,0.00343958,3.72301,0.025,23,1.42,1.47,14.7,-1,0
17.43,62.10,1e0,1,1,5,310.5,166.218,0.00343958,3.72301,0.025,22,1.42,1.47,17.73,-1,0
3.56,52.98,1e6,1.77778e-06,1.77778,5,264.9,135.881,0.0162503,3.06496,0.025,23,1.39,1.44,10.27,0,-1
14.87,28.07,1e6,1.77778e-06,1.77778,5,140.35,82.1695,0.00867038,3.61902,0.025,22,1.42,1.47,20.84,-1,0
12.69,14.87,1e-4,0.000228542,2.28542,5,74.35,50.3625,0.0184111,3.47418,0.025,26,1.41,1.47,16.05,1,-1
5.74,38.57,1e0,1,1,5,192.85,100.899,0.014998,3.32044,0.025,27,1.4,1.46,11.88,0,-1
28.07,32.90,1e-6,2.28571e-06,2.28571,5,164.5,109.607,0.00405896,3.74847,0.025,26,1.42,1.47,11.17,-1,1
2.59,62.10,1e-2,0.022567,2.2567,5,310.5,158.306,0.0176578,2.84006,0.025,25,1.38,1.43,9.958,0,-1
6.72,23.95,1e4,0.000177764,1.77764,5,119.75,65.2449,0.0207669,3.34231,0.025,26,1.4,1.46,9.91,0,-1
5.74,85.32,1e-4,0.000228542,2.28542,5,426.6,217.547,0.00687525,3.36706,0.025,25,1.4,1.46,8.854,0,1
23.95,62.10,1e0,1,1,5,310.5,171.279,0.00254074,3.77883,0.025,24,1.42,1.48,14.53,-1,0
3.04,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.471,0.015691,2.9622,0.025,23,1.39,1.44,11.29,0,-1
1.17,20.43,1e2,0.0176406,1.76406,5,102.15,53.6334,0.0860158,2.05604,0.025,16,1.39,1.44,16.47,1,-1
1.17,52.98,1e6,1.77778e-06,1.77778,5,264.9,135.008,0.0341482,2.11673,0.025,15,1.39,1.44,9.516,-1,1
5.74,38.57,1e4,0.000177764,1.77764,5,192.85,100.899,0.014998,3.32044,0.025,24,1.4,1.46,9.112,0,-1
9.24,20.43,1e0,1,1,5,102.15,58.7098,0.018228,3.44095,0.025,24,1.41,1.46,23.79,0,-1
45.20,85.32,1e6,1.77778e-06,1.77778,5,426.6,246.419,0.00100301,3.86808,0.025,20,1.42,1.48,7.014,-1,1
20.43,23.95,1e2,0.0176406,1.76406,5,119.75,80.1898,0.00748113,3.66051,0.025,25,1.42,1.47,10.29,-1,0
4.89,32.90,1e0,1,1,5,164.5,86.3586,0.020033,3.22292,0.025,27,1.4,1.45,9.638,0,-1
2.59,72.79,1e4,0.000177764,1.77764,5,363.95,185.027,0.0150997,2.84669,0.025,23,1.38,1.43,8.94,0,-1
4.89,62.10,1e4,0.000177764,1.77764,5,310.5,159.203,0.0107626,3.26825,0.025,24,1.4,1.45,10.81,-1,0
17.43,20.43,1e2,0.0176406,1.76406,5,102.15,68.6276,0.0101277,3.60644,0.025,24,1.42,1.47,19.43,-1,0
6.72,32.90,1e2,0.0176406,1.76406,5,164.5,87.3426,0.0152842,3.37916,0.025,24,1.41,1.46,9.178,0,-1
9.24,28.07,1e-6,2.28571e-06,2.28571,5,140.35,77.1246,0.0134374,3.48521,0.025,25,1.41,1.47,11.48,0,-1
1.17,72.79,1e-4,0.000228542,2.28542,5,363.95,184.533,0.0249806,2.12745,0.025,18,1.39,1.44,19.41,-1,1
3.56,72.79,1e0,1,1,5,363.95,185.383,0.0118877,3.08049,0.025,28,1.39,1.44,13.3,-1,0
12.69,38.57,1e-2,0.022567,2.2567,5,192.85,105.293,0.00738398,3.61411,0.025,25,1.42,1.47,30.79,-1,0
1.00,20.43,1e2,0.0176406,1.76406,5,102.15,53.575,0.0933271,1.90667,0.025,16,1.39,1.44,11.63,-1,1
17.43,20.43,1e6,1.77778e-06,1.77778,5,102.15,68.6276,0.0101277,3.60644,0.025,24,1.42,1.47,21.15,-1,0
1.37,28.07,1e6,1.77778e-06,1.77778,5,140.35,72.8022,0.0580586,2.2327,0.025,17,1.37,1.42,17.91,1,-1
2.21,72.79,1e-2,0.022567,2.2567,5,363.95,184.891,0.0168872,2.71657,0.025,28,1.36,1.42,15.15,0,-1
32.90,38.57,1e0,1,1,5,192.85,128.228,0.00298191,3.7839,0.025,21,1.42,1.48,11.09,1,0
17.43,85.32,1e0,1,1,5,426.6,223.424,0.00251434,3.73914,0.025,21,1.42,1.47,17.38,1,0
14.87,85.32,1e0,1,1,5,426.6,221.944,0.00291992,3.70453,0.025,22,1.42,1.47,22.53,-1,1
17.43,28.07,1e4,0.000177764,1.77764,5,140.35,85.0019,0.00746603,3.65283,0.025,22,1.42,1.47,16.85,0,-1
5.74,38.57,1e-2,0.022567,2.2567,5,192.85,100.899,0.014998,3.32044,0.025,25,1.4,1.46,9.124,0,-1
23.95,38.57,1e-6,2.28571e-06,2.28571,5,192.85,116.206,0.00405157,3.74264,0.025,27,1.42,1.47,13.58,0,1
20.43,28.07,1e4,0.000177764,1.77764,5,140.35,88.7497,0.00642085,3.68217,0.025,24,1.42,1.47,14.42,-1,0
12.69,52.98,1e2,0.0176406,1.76406,5,264.9,140.618,0.00541282,3.63913,0.025,25,1.42,1.47,22.99,-1,0
2.59,45.20,1e4,0.000177764,1.77764,5,226,116.065,0.024117,2.82333,0.025,24,1.38,1.43,10.99,0,-1
5.74,72.79,1e4,0.000177764,1.77764,5,363.95,186.253,0.00804271,3.36036,0.025,23,1.4,1.46,7.791,-1,0
1.17,28.07,1e2,0.0176406,1.76406,5,140.35,72.7334,0.0634096,2.08249,0.025,16,1.39,1.44,16.23,-1,1
14.87,32.90,1e0,1,1,5,164.5,93.4968,0.00743504,3.63739,0.025,21,1.42,1.47,23.92,1,0
1.37,32.90,1e2,0.0176406,1.76406,5,164.5,84.8772,0.0497865,2.24403,0.025,18,1.37,1.42,12.26,-1,1
12.69,100.00,1e-6,2.28571e-06,2.28571,5,500,257.302,0.00289291,3.6711,0.025,25,1.42,1.47,24.5,0,1
1.89,52.98,1e-6,2.28571e-06,2.28571,5,264.9,135.256,0.0256407,2.56746,0.025,24,1.36,1.42,9.485,-1,0
17.43,62.10,1e2,0.0176406,1.76406,5,310.5,166.218,0.00343958,3.72301,0.025,22,1.42,1.47,13.81,-1,0
4.89,85.32,1e-4,0.000228542,2.28542,5,426.6,217.208,0.00786744,3.28241,0.025,25,1.4,1.45,8.959,-1,1
7.88,38.57,1e-4,0.000228542,2.28542,5,192.85,102.061,0.0113836,3.45985,0.025,25,1.41,1.46,17.51,-1,1
1.17,100.00,1e4,0.000177764,1.77764,5,500,252.558,0.0182507,2.13533,0.025,15,1.39,1.44,7.015,-1,1
7.88,38.57,1e6,1.77778e-06,1.77778,5,192.85,102.061,0.0113836,3.45985,0.025,23,1.41,1.46,9.663,0,-1
17.43,20.43,1e0,1,1,5,102.15,68.6276,0.0101277,3.60644,0.025,22,1.42,1.47,15.62,1,-1
