#labels Stretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
17.43,32.90,1e0,1,1,1,32.9,19.2055,0.00640228,3.67137,0.025,29,1.29,1.34,16.86,1
17.43,32.90,1e0,1,1,1,32.9,19.2055,0.00640228,3.67137,0.075,-1,-1,-1,-1,-1
17.43,32.90,1e0,1,1,1,32.9,19.2055,0.00640228,3.67137,0,129,1.03,1.07,124.8,0
17.43,32.90,1e0,1,1,1,32.9,19.2055,0.00640228,3.67137,0.005,61,1.19,1.23,39.13,0
17.43,32.90,1e0,1,1,1,32.9,19.2055,0.00640228,3.67137,0.001,92,1.08,1.12,65.03,0
17.43,32.90,1e0,1,1,1,32.9,19.2055,0.00640228,3.67137,0.05,-1,-1,-1,-1,-1
17.43,32.90,1e0,1,1,1,32.9,19.2055,0.00640228,3.67137,0.1,-1,-1,-1,-1,-1
17.43,32.90,1e0,1,1,1,32.9,19.2055,0.00640228,3.67137,0.01,49,1.23,1.27,28.03,0
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,0,169,1.03,1.07,180.7,0
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,0.075,-1,-1,-1,-1,-1
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,0.01,66,1.12,1.16,52.43,0
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,0.001,78,1.09,1.13,56.55,0
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,0.05,-1,-1,-1,-1,-1
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,0.1,-1,-1,-1,-1,-1
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,0.025,41,1.23,1.27,26.48,1
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,0.005,66,1.11,1.15,45.58,0
6.72,9.24,1e0,1,1,1,9.24,6.04766,0.0505991,3.14184,0,57,1.03,1.07,35.67,0
6.72,9.24,1e0,1,1,1,9.24,6.04766,0.0505991,3.14184,0.075,-1,-1,-1,-1,-1
6.72,9.24,1e0,1,1,1,9.24,6.04766,0.0505991,3.14184,0.05,-1,-1,-1,-1,-1
6.72,9.24,1e0,1,1,1,9.24,6.04766,0.0505991,3.14184,0.1,-1,-1,-1,-1,-1
6.72,9.24,1e0,1,1,1,9.24,6.04766,0.0505991,3.14184,0.025,27,1.21,1.25,13,1
6.72,9.24,1e0,1,1,1,9.24,6.04766,0.0505991,3.14184,0.01,38,1.11,1.16,24.14,0
6.72,9.24,1e0,1,1,1,9.24,6.04766,0.0505991,3.14184,0.005,46,1.07,1.11,27.55,0
6.72,9.24,1e0,1,1,1,9.24,6.04766,0.0505991,3.14184,0.001,55,1.04,1.07,29.73,0
2.21,23.95,1e0,1,1,1,23.95,12.5636,0.0499441,2.64352,0.01,26,1.1,1.14,13.12,1
2.21,23.95,1e0,1,1,1,23.95,12.5636,0.0499441,2.64352,0.075,-1,-1,-1,-1,-1
2.21,23.95,1e0,1,1,1,23.95,12.5636,0.0499441,2.64352,0,104,1.03,1.07,87.72,0
2.21,23.95,1e0,1,1,1,23.95,12.5636,0.0499441,2.64352,0.001,71,1.07,1.11,45.73,0
2.21,23.95,1e0,1,1,1,23.95,12.5636,0.0499441,2.64352,0.05,-1,-1,-1,-1,-1
2.21,23.95,1e0,1,1,1,23.95,12.5636,0.0499441,2.64352,0.1,-1,-1,-1,-1,-1
2.21,23.95,1e0,1,1,1,23.95,12.5636,0.0499441,2.64352,0.025,22,1.12,1.16,11.01,1
2.21,23.95,1e0,1,1,1,23.95,12.5636,0.0499441,2.64352,0.005,35,1.09,1.13,21.57,0
3.56,6.72,1e0,1,1,1,6.72,4.18742,0.113626,2.7183,0.1,-1,-1,-1,-1,-1
3.56,6.72,1e0,1,1,1,6.72,4.18742,0.113626,2.7183,0.075,-1,-1,-1,-1,-1
3.56,6.72,1e0,1,1,1,6.72,4.18742,0.113626,2.7183,0.025,-1,-1,-1,-1,-1
3.56,6.72,1e0,1,1,1,6.72,4.18742,0.113626,2.7183,0.05,-1,-1,-1,-1,-1
3.56,6.72,1e0,1,1,1,6.72,4.18742,0.113626,2.7183,0.001,45,1.04,1.07,22.98,0
3.56,6.72,1e0,1,1,1,6.72,4.18742,0.113626,2.7183,0.01,30,1.07,1.12,13.72,1
3.56,6.72,1e0,1,1,1,6.72,4.18742,0.113626,2.7183,0,45,1.03,1.07,23.93,0
3.56,6.72,1e0,1,1,1,6.72,4.18742,0.113626,2.7183,0.005,42,1.05,1.08,20.77,0
12.69,23.95,1e0,1,1,1,23.95,14.0705,0.0117108,3.55921,0.025,31,1.27,1.31,18.9,1
12.69,23.95,1e0,1,1,1,23.95,14.0705,0.0117108,3.55921,0.075,-1,-1,-1,-1,-1
12.69,23.95,1e0,1,1,1,23.95,14.0705,0.0117108,3.55921,0.01,45,1.2,1.25,24.59,0
12.69,23.95,1e0,1,1,1,23.95,14.0705,0.0117108,3.55921,0,111,1.03,1.07,89.37,0
12.69,23.95,1e0,1,1,1,23.95,14.0705,0.0117108,3.55921,0.05,-1,-1,-1,-1,-1
12.69,23.95,1e0,1,1,1,23.95,14.0705,0.0117108,3.55921,0.1,-1,-1,-1,-1,-1
12.69,23.95,1e0,1,1,1,23.95,14.0705,0.0117108,3.55921,0.005,58,1.15,1.2,38.68,0
12.69,23.95,1e0,1,1,1,23.95,14.0705,0.0117108,3.55921,0.001,91,1.06,1.1,61.15,0
3.04,45.20,1e0,1,1,1,45.2,23.2477,0.0214307,2.94475,0.025,35,1.12,1.16,19.5,1
3.04,45.20,1e0,1,1,1,45.2,23.2477,0.0214307,2.94475,0.075,-1,-1,-1,-1,-1
3.04,45.20,1e0,1,1,1,45.2,23.2477,0.0214307,2.94475,0.001,71,1.08,1.12,42.79,0
3.04,45.20,1e0,1,1,1,45.2,23.2477,0.0214307,2.94475,0.01,32,1.1,1.14,15.14,1
3.04,45.20,1e0,1,1,1,45.2,23.2477,0.0214307,2.94475,0.05,-1,-1,-1,-1,-1
3.04,45.20,1e0,1,1,1,45.2,23.2477,0.0214307,2.94475,0.1,-1,-1,-1,-1,-1
3.04,45.20,1e0,1,1,1,45.2,23.2477,0.0214307,2.94475,0.005,39,1.1,1.14,18.95,1
3.04,45.20,1e0,1,1,1,45.2,23.2477,0.0214307,2.94475,0,136,1.03,1.07,119.7,0
1.37,38.57,1e0,1,1,1,38.57,19.8104,0.0426526,2.2538,0.005,26,1.1,1.14,15.37,1
1.37,38.57,1e0,1,1,1,38.57,19.8104,0.0426526,2.2538,0.075,-1,-1,-1,-1,-1
1.37,38.57,1e0,1,1,1,38.57,19.8104,0.0426526,2.2538,0.025,21,1.11,1.15,9.875,1
1.37,38.57,1e0,1,1,1,38.57,19.8104,0.0426526,2.2538,0.01,21,1.1,1.14,10.09,1
1.37,38.57,1e0,1,1,1,38.57,19.8104,0.0426526,2.2538,0.05,-1,-1,-1,-1,-1
1.37,38.57,1e0,1,1,1,38.57,19.8104,0.0426526,2.2538,0.1,-1,-1,-1,-1,-1
1.37,38.57,1e0,1,1,1,38.57,19.8104,0.0426526,2.2538,0,115,1.03,1.07,97.3,0
1.37,38.57,1e0,1,1,1,38.57,19.8104,0.0426526,2.2538,0.001,54,1.08,1.13,35.37,0
23.95,32.90,1e0,1,1,1,32.9,20.7527,0.00472922,3.72641,0,131,1.03,1.07,113.6,0
23.95,32.90,1e0,1,1,1,32.9,20.7527,0.00472922,3.72641,0.075,-1,-1,-1,-1,-1
23.95,32.90,1e0,1,1,1,32.9,20.7527,0.00472922,3.72641,0.001,107,1.1,1.14,80.19,0
23.95,32.90,1e0,1,1,1,32.9,20.7527,0.00472922,3.72641,0.05,-1,-1,-1,-1,-1
23.95,32.90,1e0,1,1,1,32.9,20.7527,0.00472922,3.72641,0.025,27,1.3,1.35,14.48,1
23.95,32.90,1e0,1,1,1,32.9,20.7527,0.00472922,3.72641,0.1,-1,-1,-1,-1,-1
23.95,32.90,1e0,1,1,1,32.9,20.7527,0.00472922,3.72641,0.01,46,1.25,1.3,28.72,0
23.95,32.90,1e0,1,1,1,32.9,20.7527,0.00472922,3.72641,0.005,59,1.21,1.25,34.81,0
4.18,62.10,1e0,1,1,1,62.1,31.7825,0.0122377,3.17665,0,155,1.03,1.07,142,0
4.18,62.10,1e0,1,1,1,62.1,31.7825,0.0122377,3.17665,0.075,-1,-1,-1,-1,-1
4.18,62.10,1e0,1,1,1,62.1,31.7825,0.0122377,3.17665,0.01,43,1.11,1.15,28.09,1
4.18,62.10,1e0,1,1,1,62.1,31.7825,0.0122377,3.17665,0.025,42,1.16,1.2,25.41,1
4.18,62.10,1e0,1,1,1,62.1,31.7825,0.0122377,3.17665,0.05,-1,-1,-1,-1,-1
4.18,62.10,1e0,1,1,1,62.1,31.7825,0.0122377,3.17665,0.1,-1,-1,-1,-1,-1
4.18,62.10,1e0,1,1,1,62.1,31.7825,0.0122377,3.17665,0.005,43,1.1,1.14,25.39,1
4.18,62.10,1e0,1,1,1,62.1,31.7825,0.0122377,3.17665,0.001,74,1.09,1.13,58.51,0
32.90,85.32,1e0,1,1,1,85.32,46.9331,0.00136694,3.83703,0.025,31,1.32,1.37,19.28,1
32.90,85.32,1e0,1,1,1,85.32,46.9331,0.00136694,3.83703,0.075,-1,-1,-1,-1,-1
32.90,85.32,1e0,1,1,1,85.32,46.9331,0.00136694,3.83703,0.005,69,1.25,1.3,49.26,0
32.90,85.32,1e0,1,1,1,85.32,46.9331,0.00136694,3.83703,0.001,142,1.17,1.21,148,0
32.90,85.32,1e0,1,1,1,85.32,46.9331,0.00136694,3.83703,0.01,47,1.29,1.34,31.13,0
32.90,85.32,1e0,1,1,1,85.32,46.9331,0.00136694,3.83703,0,189,1.03,1.07,198.1,0
32.90,85.32,1e0,1,1,1,85.32,46.9331,0.00136694,3.83703,0.05,-1,-1,-1,-1,-1
32.90,85.32,1e0,1,1,1,85.32,46.9331,0.00136694,3.83703,0.1,-1,-1,-1,-1,-1
1.17,1.89,1e0,1,1,1,1.89,1.46069,0.637826,1.41043,0.01,54,1.04,1.07,43.01,1
1.17,1.89,1e0,1,1,1,1.89,1.46069,0.637826,1.41043,0.075,-1,-1,-1,-1,-1
1.17,1.89,1e0,1,1,1,1.89,1.46069,0.637826,1.41043,0.025,79,1.08,1.12,71.13,0
1.17,1.89,1e0,1,1,1,1.89,1.46069,0.637826,1.41043,0.001,54,1.04,1.07,54.89,1
1.17,1.89,1e0,1,1,1,1.89,1.46069,0.637826,1.41043,0.005,54,1.04,1.07,57.72,1
1.17,1.89,1e0,1,1,1,1.89,1.46069,0.637826,1.41043,0.05,-1,-1,-1,-1,-1
1.17,1.89,1e0,1,1,1,1.89,1.46069,0.637826,1.41043,0.1,-1,-1,-1,-1,-1
1.17,1.89,1e0,1,1,1,1.89,1.46069,0.637826,1.41043,0,55,1.03,1.07,61.4,1
3.04,7.88,1e0,1,1,1,7.88,4.65811,0.111498,2.67095,0.005,42,1.06,1.09,23.45,0
3.04,7.88,1e0,1,1,1,7.88,4.65811,0.111498,2.67095,0.075,-1,-1,-1,-1,-1
3.04,7.88,1e0,1,1,1,7.88,4.65811,0.111498,2.67095,0,51,1.03,1.07,27.18,0
3.04,7.88,1e0,1,1,1,7.88,4.65811,0.111498,2.67095,0.001,50,1.04,1.07,26.8,0
3.04,7.88,1e0,1,1,1,7.88,4.65811,0.111498,2.67095,0.05,-1,-1,-1,-1,-1
3.04,7.88,1e0,1,1,1,7.88,4.65811,0.111498,2.67095,0.1,-1,-1,-1,-1,-1
3.04,7.88,1e0,1,1,1,7.88,4.65811,0.111498,2.67095,0.025,24,1.12,1.16,14.22,1
3.04,7.88,1e0,1,1,1,7.88,4.65811,0.111498,2.67095,0.01,29,1.08,1.12,15.36,1
1.61,23.95,1e0,1,1,1,23.95,12.5177,0.0614255,2.36854,0.01,23,1.1,1.14,15.74,1
1.61,23.95,1e0,1,1,1,23.95,12.5177,0.0614255,2.36854,0.075,-1,-1,-1,-1,-1
1.61,23.95,1e0,1,1,1,23.95,12.5177,0.0614255,2.36854,0.001,61,1.07,1.11,49.34,0
1.61,23.95,1e0,1,1,1,23.95,12.5177,0.0614255,2.36854,0.05,-1,-1,-1,-1,-1
1.61,23.95,1e0,1,1,1,23.95,12.5177,0.0614255,2.36854,0.1,-1,-1,-1,-1,-1
1.61,23.95,1e0,1,1,1,23.95,12.5177,0.0614255,2.36854,0.005,32,1.09,1.13,17.35,0
1.61,23.95,1e0,1,1,1,23.95,12.5177,0.0614255,2.36854,0,102,1.03,1.07,102.8,0
1.61,23.95,1e0,1,1,1,23.95,12.5177,0.0614255,2.36854,0.025,19,1.11,1.15,13.37,1
7.88,14.87,1e0,1,1,1,14.87,8.8613,0.0283838,3.32589,0.025,29,1.23,1.27,16.35,1
7.88,14.87,1e0,1,1,1,14.87,8.8613,0.0283838,3.32589,0.075,-1,-1,-1,-1,-1
7.88,14.87,1e0,1,1,1,14.87,8.8613,0.0283838,3.32589,0.005,47,1.09,1.13,26.29,0
7.88,14.87,1e0,1,1,1,14.87,8.8613,0.0283838,3.32589,0.01,44,1.14,1.19,24.72,0
7.88,14.87,1e0,1,1,1,14.87,8.8613,0.0283838,3.32589,0.05,-1,-1,-1,-1,-1
7.88,14.87,1e0,1,1,1,14.87,8.8613,0.0283838,3.32589,0.1,-1,-1,-1,-1,-1
7.88,14.87,1e0,1,1,1,14.87,8.8613,0.0283838,3.32589,0.001,80,1.04,1.08,51.34,0
7.88,14.87,1e0,1,1,1,14.87,8.8613,0.0283838,3.32589,0,82,1.03,1.07,55.75,0
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,0.075,-1,-1,-1,-1,-1
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,0,57,1.03,1.07,43.68,0
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,0.001,56,1.04,1.07,43.12,0
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,0.05,-1,-1,-1,-1,-1
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,0.1,-1,-1,-1,-1,-1
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,0.01,23,1.09,1.13,14.02,0
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,0.025,17,1.11,1.15,9.976,1
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,0.005,28,1.08,1.12,19.4,0
3.56,23.95,1e0,1,1,1,23.95,12.6831,0.035158,2.99764,0,108,1.03,1.07,95.57,0
3.56,23.95,1e0,1,1,1,23.95,12.6831,0.035158,2.99764,0.075,-1,-1,-1,-1,-1
3.56,23.95,1e0,1,1,1,23.95,12.6831,0.035158,2.99764,0.01,33,1.1,1.14,18.18,1
3.56,23.95,1e0,1,1,1,23.95,12.6831,0.035158,2.99764,0.05,-1,-1,-1,-1,-1
3.56,23.95,1e0,1,1,1,23.95,12.6831,0.035158,2.99764,0.1,-1,-1,-1,-1,-1
3.56,23.95,1e0,1,1,1,23.95,12.6831,0.035158,2.99764,0.001,81,1.06,1.11,59.18,0
3.56,23.95,1e0,1,1,1,23.95,12.6831,0.035158,2.99764,0.025,34,1.12,1.16,17.24,1
3.56,23.95,1e0,1,1,1,23.95,12.6831,0.035158,2.99764,0.005,41,1.09,1.13,23.37,1
3.56,85.32,1e0,1,1,1,85.32,43.3402,0.0101621,3.08663,0.075,-1,-1,-1,-1,-1
3.56,85.32,1e0,1,1,1,85.32,43.3402,0.0101621,3.08663,0.005,40,1.1,1.14,26.92,1
3.56,85.32,1e0,1,1,1,85.32,43.3402,0.0101621,3.08663,0,182,1.03,1.07,195.4,0
3.56,85.32,1e0,1,1,1,85.32,43.3402,0.0101621,3.08663,0.05,-1,-1,-1,-1,-1
3.56,85.32,1e0,1,1,1,85.32,43.3402,0.0101621,3.08663,0.025,38,1.12,1.16,18.68,1
3.56,85.32,1e0,1,1,1,85.32,43.3402,0.0101621,3.08663,0.1,-1,-1,-1,-1,-1
3.56,85.32,1e0,1,1,1,85.32,43.3402,0.0101621,3.08663,0.01,40,1.11,1.15,22.98,1
3.56,85.32,1e0,1,1,1,85.32,43.3402,0.0101621,3.08663,0.001,66,1.09,1.14,38.95,0
7.88,20.43,1e0,1,1,1,20.43,11.5056,0.0210196,3.38391,0.075,-1,-1,-1,-1,-1
7.88,20.43,1e0,1,1,1,20.43,11.5056,0.0210196,3.38391,0.005,52,1.09,1.14,28.2,0
7.88,20.43,1e0,1,1,1,20.43,11.5056,0.0210196,3.38391,0.01,45,1.15,1.19,26.86,0
7.88,20.43,1e0,1,1,1,20.43,11.5056,0.0210196,3.38391,0.05,-1,-1,-1,-1,-1
7.88,20.43,1e0,1,1,1,20.43,11.5056,0.0210196,3.38391,0.025,31,1.23,1.27,16.39,1
7.88,20.43,1e0,1,1,1,20.43,11.5056,0.0210196,3.38391,0.1,-1,-1,-1,-1,-1
7.88,20.43,1e0,1,1,1,20.43,11.5056,0.0210196,3.38391,0,101,1.03,1.07,79.06,0
7.88,20.43,1e0,1,1,1,20.43,11.5056,0.0210196,3.38391,0.001,92,1.05,1.09,67.03,0
1.61,9.24,1e0,1,1,1,9.24,5.16644,0.149665,2.22647,0.025,21,1.11,1.15,9.864,1
1.61,9.24,1e0,1,1,1,9.24,5.16644,0.149665,2.22647,0.075,-1,-1,-1,-1,-1
1.61,9.24,1e0,1,1,1,9.24,5.16644,0.149665,2.22647,0.05,-1,-1,-1,-1,-1
1.61,9.24,1e0,1,1,1,9.24,5.16644,0.149665,2.22647,0.01,25,1.09,1.13,13.97,1
1.61,9.24,1e0,1,1,1,9.24,5.16644,0.149665,2.22647,0.1,-1,-1,-1,-1,-1
1.61,9.24,1e0,1,1,1,9.24,5.16644,0.149665,2.22647,0.005,36,1.07,1.11,22.01,0
1.61,9.24,1e0,1,1,1,9.24,5.16644,0.149665,2.22647,0,55,1.03,1.07,35.73,0
1.61,9.24,1e0,1,1,1,9.24,5.16644,0.149665,2.22647,0.001,54,1.04,1.07,34.72,0
1.00,85.32,1e0,1,1,1,85.32,43.16,0.0231696,1.97683,0.075,-1,-1,-1,-1,-1
1.00,85.32,1e0,1,1,1,85.32,43.16,0.0231696,1.97683,0,149,1.03,1.07,224.4,0
1.00,85.32,1e0,1,1,1,85.32,43.16,0.0231696,1.97683,0.01,15,1.11,1.15,8.147,1
1.00,85.32,1e0,1,1,1,85.32,43.16,0.0231696,1.97683,0.001,41,1.1,1.14,31.69,0
1.00,85.32,1e0,1,1,1,85.32,43.16,0.0231696,1.97683,0.025,15,1.11,1.15,10.11,1
1.00,85.32,1e0,1,1,1,85.32,43.16,0.0231696,1.97683,0.05,-1,-1,-1,-1,-1
1.00,85.32,1e0,1,1,1,85.32,43.16,0.0231696,1.97683,0.1,-1,-1,-1,-1,-1
1.00,85.32,1e0,1,1,1,85.32,43.16,0.0231696,1.97683,0.005,22,1.1,1.14,17.4,0
1.89,45.20,1e0,1,1,1,45.2,23.1615,0.0299585,2.5593,0.075,-1,-1,-1,-1,-1
1.89,45.20,1e0,1,1,1,45.2,23.1615,0.0299585,2.5593,0.01,22,1.1,1.14,21.28,1
1.89,45.20,1e0,1,1,1,45.2,23.1615,0.0299585,2.5593,0.005,30,1.1,1.14,18.65,0
1.89,45.20,1e0,1,1,1,45.2,23.1615,0.0299585,2.5593,0.05,-1,-1,-1,-1,-1
1.89,45.20,1e0,1,1,1,45.2,23.1615,0.0299585,2.5593,0.025,21,1.11,1.16,12.6,1
1.89,45.20,1e0,1,1,1,45.2,23.1615,0.0299585,2.5593,0.1,-1,-1,-1,-1,-1
1.89,45.20,1e0,1,1,1,45.2,23.1615,0.0299585,2.5593,0.001,59,1.09,1.13,42.14,0
1.89,45.20,1e0,1,1,1,45.2,23.1615,0.0299585,2.5593,0,129,1.03,1.07,149.4,0
14.87,20.43,1e0,1,1,1,20.43,13.0024,0.0117615,3.57306,0.075,-1,-1,-1,-1,-1
14.87,20.43,1e0,1,1,1,20.43,13.0024,0.0117615,3.57306,0.025,31,1.27,1.32,20.09,1
14.87,20.43,1e0,1,1,1,20.43,13.0024,0.0117615,3.57306,0.05,-1,-1,-1,-1,-1
14.87,20.43,1e0,1,1,1,20.43,13.0024,0.0117615,3.57306,0.001,92,1.06,1.09,85.15,0
14.87,20.43,1e0,1,1,1,20.43,13.0024,0.0117615,3.57306,0.1,-1,-1,-1,-1,-1
14.87,20.43,1e0,1,1,1,20.43,13.0024,0.0117615,3.57306,0,102,1.03,1.07,79.04,0
14.87,20.43,1e0,1,1,1,20.43,13.0024,0.0117615,3.57306,0.005,57,1.16,1.2,45.53,0
14.87,20.43,1e0,1,1,1,20.43,13.0024,0.0117615,3.57306,0.01,45,1.2,1.25,27.11,0
32.90,62.10,1e0,1,1,1,62.1,35.9604,0.00186995,3.82048,0.01,45,1.28,1.33,30.43,0
32.90,62.10,1e0,1,1,1,62.1,35.9604,0.00186995,3.82048,0.075,-1,-1,-1,-1,-1
32.90,62.10,1e0,1,1,1,62.1,35.9604,0.00186995,3.82048,0.001,128,1.16,1.2,133.4,0
32.90,62.10,1e0,1,1,1,62.1,35.9604,0.00186995,3.82048,0.05,-1,-1,-1,-1,-1
32.90,62.10,1e0,1,1,1,62.1,35.9604,0.00186995,3.82048,0.1,-1,-1,-1,-1,-1
32.90,62.10,1e0,1,1,1,62.1,35.9604,0.00186995,3.82048,0.025,30,1.32,1.37,18.67,1
32.90,62.10,1e0,1,1,1,62.1,35.9604,0.00186995,3.82048,0,159,1.03,1.07,156.3,0
32.90,62.10,1e0,1,1,1,62.1,35.9604,0.00186995,3.82048,0.005,65,1.25,1.29,41.14,0
17.43,52.98,1e0,1,1,1,52.98,28.7912,0.0040207,3.71288,0,153,1.03,1.07,136.1,0
17.43,52.98,1e0,1,1,1,52.98,28.7912,0.0040207,3.71288,0.075,-1,-1,-1,-1,-1
17.43,52.98,1e0,1,1,1,52.98,28.7912,0.0040207,3.71288,0.025,32,1.29,1.34,17.66,1
17.43,52.98,1e0,1,1,1,52.98,28.7912,0.0040207,3.71288,0.001,114,1.09,1.13,108.1,0
17.43,52.98,1e0,1,1,1,52.98,28.7912,0.0040207,3.71288,0.005,70,1.2,1.24,50.45,0
17.43,52.98,1e0,1,1,1,52.98,28.7912,0.0040207,3.71288,0.05,-1,-1,-1,-1,-1
17.43,52.98,1e0,1,1,1,52.98,28.7912,0.0040207,3.71288,0.1,-1,-1,-1,-1,-1
17.43,52.98,1e0,1,1,1,52.98,28.7912,0.0040207,3.71288,0.01,53,1.23,1.28,35.59,0
4.89,9.24,1e0,1,1,1,9.24,5.63078,0.06632,2.99658,0.001,56,1.04,1.07,34.93,0
4.89,9.24,1e0,1,1,1,9.24,5.63078,0.06632,2.99658,0.075,-1,-1,-1,-1,-1
4.89,9.24,1e0,1,1,1,9.24,5.63078,0.06632,2.99658,0.025,29,1.19,1.23,17.25,1
4.89,9.24,1e0,1,1,1,9.24,5.63078,0.06632,2.99658,0,58,1.03,1.07,41.5,0
4.89,9.24,1e0,1,1,1,9.24,5.63078,0.06632,2.99658,0.05,-1,-1,-1,-1,-1
4.89,9.24,1e0,1,1,1,9.24,5.63078,0.06632,2.99658,0.1,-1,-1,-1,-1,-1
4.89,9.24,1e0,1,1,1,9.24,5.63078,0.06632,2.99658,0.005,45,1.06,1.1,28.73,0
4.89,9.24,1e0,1,1,1,9.24,5.63078,0.06632,2.99658,0.01,32,1.09,1.13,18.32,1
1.17,9.24,1e0,1,1,1,9.24,5.13176,0.180012,1.94607,0.075,-1,-1,-1,-1,-1
1.17,9.24,1e0,1,1,1,9.24,5.13176,0.180012,1.94607,0.025,37,1.11,1.15,31.24,1
1.17,9.24,1e0,1,1,1,9.24,5.13176,0.180012,1.94607,0.001,49,1.04,1.07,42.87,0
1.17,9.24,1e0,1,1,1,9.24,5.13176,0.180012,1.94607,0.05,-1,-1,-1,-1,-1
1.17,9.24,1e0,1,1,1,9.24,5.13176,0.180012,1.94607,0.005,40,1.07,1.12,34.26,1
1.17,9.24,1e0,1,1,1,9.24,5.13176,0.180012,1.94607,0.1,-1,-1,-1,-1,-1
1.17,9.24,1e0,1,1,1,9.24,5.13176,0.180012,1.94607,0,54,1.03,1.07,36.5,0
1.17,9.24,1e0,1,1,1,9.24,5.13176,0.180012,1.94607,0.01,39,1.09,1.13,27.17,1
6.72,17.43,1e0,1,1,1,17.43,9.86757,0.0281137,3.29294,0.025,31,1.22,1.26,15.97,1
6.72,17.43,1e0,1,1,1,17.43,9.86757,0.0281137,3.29294,0.075,-1,-1,-1,-1,-1
6.72,17.43,1e0,1,1,1,17.43,9.86757,0.0281137,3.29294,0,92,1.03,1.07,70.37,0
6.72,17.43,1e0,1,1,1,17.43,9.86757,0.0281137,3.29294,0.005,45,1.09,1.13,24.54,0
6.72,17.43,1e0,1,1,1,17.43,9.86757,0.0281137,3.29294,0.05,-1,-1,-1,-1,-1
6.72,17.43,1e0,1,1,1,17.43,9.86757,0.0281137,3.29294,0.1,-1,-1,-1,-1,-1
6.72,17.43,1e0,1,1,1,17.43,9.86757,0.0281137,3.29294,0.01,43,1.13,1.17,23.48,0
6.72,17.43,1e0,1,1,1,17.43,9.86757,0.0281137,3.29294,0.001,87,1.04,1.08,69.14,0
1.89,17.43,1e0,1,1,1,17.43,9.28035,0.0750995,2.47398,0.05,-1,-1,-1,-1,-1
1.89,17.43,1e0,1,1,1,17.43,9.28035,0.0750995,2.47398,0.01,26,1.1,1.14,12.69,0
1.89,17.43,1e0,1,1,1,17.43,9.28035,0.0750995,2.47398,0.075,-1,-1,-1,-1,-1
1.89,17.43,1e0,1,1,1,17.43,9.28035,0.0750995,2.47398,0.001,69,1.06,1.09,51.76,0
1.89,17.43,1e0,1,1,1,17.43,9.28035,0.0750995,2.47398,0.005,36,1.09,1.13,23.03,0
1.89,17.43,1e0,1,1,1,17.43,9.28035,0.0750995,2.47398,0.1,-1,-1,-1,-1,-1
1.89,17.43,1e0,1,1,1,17.43,9.28035,0.0750995,2.47398,0,88,1.03,1.07,62.86,0
1.89,17.43,1e0,1,1,1,17.43,9.28035,0.0750995,2.47398,0.025,19,1.12,1.16,9.776,1
10.83,14.87,1e0,1,1,1,14.87,9.54912,0.0213058,3.43113,0.01,41,1.17,1.22,25.47,0
10.83,14.87,1e0,1,1,1,14.87,9.54912,0.0213058,3.43113,0.075,-1,-1,-1,-1,-1
10.83,14.87,1e0,1,1,1,14.87,9.54912,0.0213058,3.43113,0.001,81,1.04,1.08,57.52,0
10.83,14.87,1e0,1,1,1,14.87,9.54912,0.0213058,3.43113,0.025,29,1.25,1.29,15.64,1
10.83,14.87,1e0,1,1,1,14.87,9.54912,0.0213058,3.43113,0.05,-1,-1,-1,-1,-1
10.83,14.87,1e0,1,1,1,14.87,9.54912,0.0213058,3.43113,0.1,-1,-1,-1,-1,-1
10.83,14.87,1e0,1,1,1,14.87,9.54912,0.0213058,3.43113,0,85,1.03,1.07,60.32,0
10.83,14.87,1e0,1,1,1,14.87,9.54912,0.0213058,3.43113,0.005,60,1.12,1.16,40.04,0
28.07,52.98,1e0,1,1,1,52.98,30.7277,0.00254907,3.79085,0.005,67,1.23,1.27,47.55,0
28.07,52.98,1e0,1,1,1,52.98,30.7277,0.00254907,3.79085,0.075,-1,-1,-1,-1,-1
28.07,52.98,1e0,1,1,1,52.98,30.7277,0.00254907,3.79085,0,154,1.03,1.07,156.1,0
