#LabelsStretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
2.59,3.56,1e6,1.77778e-06,1.77778,5,17.8,12.6086,0.244343,2.25294,0.1,-1,-1,-1,-1, 1.0000
10.83,85.32,1e0,1,1,5,426.6,219.828,0.00391709,3.61945,0,199,1.03,1.07,294.4,-0.0024
12.69,62.10,1e0,1,1,5,310.5,163.146,0.00463049,3.64905,0,200,1.03,1.07,400.4,-0.0024
1.00,1.61,1e6,1.77778e-06,1.77778,5,8.05,6.525,0.766284,1.23372,0.025,15,1.38,1.43,5.026,-0.0274
6.72,85.32,1e-2,0.022567,2.2567,5,426.6,217.952,0.00600249,3.44153,0.01,62,1.32,1.37,26.54,-0.0068
2.59,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.306,0.0176578,2.84006,0.001,91,1.1,1.14,42.73,-0.0051
4.18,7.88,1e-6,2.28571e-06,2.28571,5,39.4,24.266,0.0869595,2.86431,0.025,22,1.4,1.45,8.361,-0.0186
3.56,9.24,1e0,1,1,5,46.2,26.9937,0.0856634,2.81785,0.01,52,1.27,1.32,32.63,-0.0083
1.37,38.57,1e4,0.000177764,1.77764,5,192.85,99.0522,0.0426526,2.2538,0.05,18,1.36,1.41,9.761, 0.8575
1.89,62.10,1e-2,0.022567,2.2567,5,310.5,158.056,0.0219348,2.57446,0.01,58,1.24,1.29,25.17,-0.0075
1.00,100.00,1e-6,2.28571e-06,2.28571,5,500,252.5,0.019802,1.9802,0.005,51,1.1,1.15,35.44, 0.3338
5.74,23.95,1e2,0.0176406,1.76406,5,119.75,64.6127,0.0237864,3.26999,0.01,58,1.31,1.36,22.29,-0.0073
1.17,14.87,1e-6,2.28571e-06,2.28571,5,74.35,39.7334,0.116151,2.02079,0,128,1.03,1.07,94.23,-0.0038
1.17,1.61,1e-6,2.28571e-06,2.28571,5,8.05,6.61377,0.706252,1.33037,0.05,15,1.43,1.48,10.5,-0.0269
1.00,62.10,1e-4,0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.025,17,1.39,1.44,11.66, 1.0000
1.89,23.95,1e-4,0.000228542,2.28542,5,119.75,62.6928,0.0554743,2.51107,0.075,-1,-1,-1,-1, 1.0000
10.83,100.00,1e6,1.77778e-06,1.77778,5,500,256.411,0.00334776,3.62562,0.05,19,1.41,1.47,20.95, 0.8455
1.61,3.04,1e0,1,1,5,15.2,10.4271,0.379348,1.85668,0.1,-1,-1,-1,-1, 1.0000
1.00,12.69,1e-6,2.28571e-06,2.28571,5,63.45,34.225,0.146092,1.85391,0.075,15,1.41,1.46,11.82, 0.9919
62.10,100.00,1e6,1.77778e-06,1.77778,5,500,298.776,0.000627638,3.89763,0.001,112,1.33,1.38,69.36, 0.1582
4.89,32.90,1e6,1.77778e-06,1.77778,5,164.5,86.3586,0.020033,3.22292,0.001,108,1.14,1.19,60.06,-0.0042
6.72,10.83,1e2,0.0176406,1.76406,5,54.15,33.767,0.0437984,3.18754,0.075,16,1.43,1.49,5.428,-0.0251
1.89,38.57,1e6,1.77778e-06,1.77778,5,192.85,99.2347,0.0349781,2.54981,0.1,-1,-1,-1,-1, 1.0000
1.89,9.24,1e-4,0.000228542,2.28542,5,46.2,25.9595,0.135164,2.36046,0.01,53,1.24,1.29,28.53,-0.0082
1.00,7.88,1e-2,0.022567,2.2567,5,39.4,22.2,0.225225,1.77477,0.075,17,1.42,1.47,8.83, 0.9297
4.89,45.20,1e2,0.0176406,1.76406,5,226,117.018,0.0146995,3.249,0.005,67,1.26,1.3,33.25,-0.0065
1.61,4.89,1e-4,0.000228542,2.28542,5,24.45,14.992,0.260198,2.04851,0.01,48,1.21,1.25,19.27,-0.0093
6.72,17.43,1e-6,2.28571e-06,2.28571,5,87.15,49.3379,0.0281137,3.29294,0.01,60,1.31,1.36,29.01,-0.0071
7.88,23.95,1e6,1.77778e-06,1.77778,5,119.75,66.0684,0.0180541,3.40728,0.001,109,1.2,1.24,66.89, 0.1625
9.24,45.20,1e-2,0.022567,2.2567,5,226,119.275,0.00845509,3.53125,0,178,1.03,1.07,215.1, 0.1153
2.59,20.43,1e4,0.000177764,1.77764,5,102.15,54.1887,0.0519928,2.75113,0.1,-1,-1,-1,-1, 1.0000
4.89,9.24,1e4,0.000177764,1.77764,5,46.2,28.1539,0.06632,2.99658,0.1,-1,-1,-1,-1, 1.0000
1.17,52.98,1e6,1.77778e-06,1.77778,5,264.9,135.008,0.0341482,2.11673,0.05,18,1.36,1.41,14.47,-0.0231
1.89,100.00,1e-6,2.28571e-06,2.28571,5,500,252.806,0.0137038,2.59002,0.1,16,1.44,1.5,6.419, 0.9920
20.43,32.90,1e2,0.0176406,1.76406,5,164.5,99.3564,0.00550602,3.70086,0.1,16,1.44,1.5,7.586, 1.0000
1.37,32.90,1e-4,0.000228542,2.28542,5,164.5,84.8772,0.0497865,2.24403,0.01,61,1.15,1.19,56.32, 0.3342
10.83,12.69,1e2,0.0176406,1.76406,5,63.45,43.1988,0.0246986,3.39439,0.001,102,1.2,1.24,135.6,-0.0044
3.56,45.20,1e-6,2.28571e-06,2.28571,5,226,116.447,0.0189869,3.05521,0.1,-1,-1,-1,-1, 1.0000
4.89,6.72,1e-2,0.022567,2.2567,5,33.6,22.4163,0.0879685,2.89072,0.01,51,1.29,1.34,19.5,-0.0084
1.17,28.07,1e-2,0.022567,2.2567,5,140.35,72.7334,0.0634096,2.08249,0.05,21,1.36,1.41,21.07,-0.0198
1.17,1.89,1e0,1,1,5,9.45,7.30343,0.637826,1.41043,0,53,1.03,1.07,43.39,-0.0091
4.89,5.74,1e2,0.0176406,1.76406,5,28.7,20.3465,0.100759,2.82817,0.005,58,1.23,1.27,27,-0.0076
6.72,85.32,1e-2,0.022567,2.2567,5,426.6,217.952,0.00600249,3.44153,0.001,106,1.2,1.24,53.41,-0.0042
6.72,100.00,1e4,0.000177764,1.77764,5,500,254.615,0.00513005,3.44739,0.005,67,1.29,1.33,28.47, 0.2542
9.24,20.43,1e-2,0.022567,2.2567,5,102.15,58.7098,0.018228,3.44095,0.05,21,1.41,1.47,18.85,-0.0193
1.17,7.88,1e4,0.000177764,1.77764,5,39.4,22.2593,0.207581,1.91381,0.1,-1,-1,-1,-1, 1.0000
12.69,85.32,1e4,0.000177764,1.77764,5,426.6,220.769,0.00338489,3.66486,0.1,16,1.44,1.5,9.613, 0.9920
1.89,9.24,1e4,0.000177764,1.77764,5,46.2,25.9595,0.135164,2.36046,0.075,-1,-1,-1,-1, 1.0000
1.61,45.20,1e2,0.0176406,1.76406,5,226,115.71,0.0331724,2.41403,0.025,20,1.37,1.42,7.838,-0.0207
1.37,52.98,1e-2,0.022567,2.2567,5,264.9,135.077,0.0312665,2.2694,0.025,20,1.37,1.42,17.21, 0.7779
3.56,5.74,1e2,0.0176406,1.76406,5,28.7,18.6517,0.130147,2.65948,0.075,16,1.44,1.5,7.624,-0.0250
12.69,38.57,1e2,0.0176406,1.76406,5,192.85,105.293,0.00738398,3.61411,0.1,16,1.44,1.5,11.36, 1.0000
4.18,14.87,1e6,1.77778e-06,1.77778,5,74.35,41.2265,0.0486579,3.02441,0.05,21,1.41,1.46,7.318,-0.0194
1.89,20.43,1e4,0.000177764,1.77764,5,102.15,53.897,0.0645862,2.49385,0.001,73,1.09,1.14,30.52,-0.0064
4.18,5.74,1e2,0.0176406,1.76406,5,28.7,19.3772,0.11457,2.7489,0.025,20,1.39,1.45,7.132,-0.0204
23.95,85.32,1e-4,0.000228542,2.28542,5,426.6,227.68,0.00185728,3.7952,0.025,26,1.42,1.48,14.28, 0.8142
1.61,17.43,1e6,1.77778e-06,1.77778,5,87.15,46.2921,0.0831561,2.33355,0.005,62,1.11,1.15,32.99,-0.0075
1.37,2.59,1e2,0.0176406,1.76406,5,12.95,9.1564,0.470129,1.66816,0.1,-1,-1,-1,-1, 1.0000
4.89,32.90,1e6,1.77778e-06,1.77778,5,164.5,86.3586,0.020033,3.22292,0.1,-1,-1,-1,-1, 1.0000
3.56,38.57,1e0,1,1,5,192.85,99.8888,0.0221681,3.04389,0.05,23,1.4,1.46,10.9,-0.0177
1.00,62.10,1e4,0.000177764,1.77764,5,310.5,157.75,0.0316957,1.9683,0.001,62,1.1,1.14,47.4, 0.2759
1.17,72.79,1e2,0.0176406,1.76406,5,363.95,184.533,0.0249806,2.12745,0,138,1.03,1.07,151,-0.0035
28.07,85.32,1e6,1.77778e-06,1.77778,5,426.6,230.731,0.00159406,3.81766,0.075,17,1.43,1.48,10.03, 0.9488
62.10,85.32,1e6,1.77778e-06,1.77778,5,426.6,266.639,0.000734377,3.891,0.05,24,1.42,1.47,9.364, 0.7112
5.74,32.90,1e4,0.000177764,1.77764,5,164.5,86.7975,0.0175065,3.30604,0.025,24,1.4,1.46,9.576,-0.0169
3.56,72.79,1e6,1.77778e-06,1.77778,5,363.95,185.383,0.0118877,3.08049,0.1,-1,-1,-1,-1, 1.0000
7.88,10.83,1e6,1.77778e-06,1.77778,5,54.15,35.1814,0.038077,3.2495,0.001,99,1.17,1.21,48.82,-0.0046
5.74,52.98,1e6,1.77778e-06,1.77778,5,264.9,136.81,0.0109943,3.34342,0.001,108,1.18,1.22,62.17, 0.1655
1.17,2.59,1e-4,0.000228542,2.28542,5,12.95,9.04355,0.513459,1.55593,0.01,41,1.11,1.16,25.21,-0.0113
20.43,72.79,1e0,1,1,5,363.95,194.512,0.00252953,3.76167,0.025,23,1.42,1.47,14.22, 0.7858
2.59,4.89,1e6,1.77778e-06,1.77778,5,24.45,15.6989,0.189169,2.39585,0.01,46,1.26,1.3,20.79,-0.0095
6.72,72.79,1e-4,0.000228542,2.28542,5,363.95,186.675,0.00702175,3.43468,0.005,71,1.28,1.33,38.26, 0.2998
1.89,23.95,1e-6,2.28571e-06,2.28571,5,119.75,62.6928,0.0554743,2.51107,0.075,-1,-1,-1,-1, 1.0000
3.56,52.98,1e6,1.77778e-06,1.77778,5,264.9,135.881,0.0162503,3.06496,0.025,23,1.39,1.44,10.27, 0.6629
2.21,4.89,1e4,0.000177764,1.77764,5,24.45,15.384,0.211563,2.28634,0.1,-1,-1,-1,-1, 1.0000
3.56,9.24,1e-2,0.022567,2.2567,5,46.2,26.9937,0.0856634,2.81785,0.005,63,1.22,1.27,34.6,-0.0070
3.04,85.32,1e4,0.000177764,1.77764,5,426.6,216.51,0.0114701,2.97503,0.05,20,1.4,1.45,7.611, 0.7653
5.74,20.43,1e-4,0.000228542,2.28542,5,102.15,55.9359,0.0276935,3.24757,0.025,26,1.4,1.46,9.906,-0.0156
2.21,5.74,1e-2,0.022567,2.2567,5,28.7,17.4621,0.184882,2.3453,0.05,19,1.41,1.46,6.787,-0.0214
4.18,72.79,1e0,1,1,5,363.95,185.622,0.0104648,3.18406,0.01,65,1.29,1.34,29.94, 0.2935
1.00,62.10,1e4,0.000177764,1.77764,5,310.5,157.75,0.0316957,1.9683,0.025,15,1.39,1.44,9.651, 1.0000
23.95,45.20,1e4,0.000177764,1.77764,5,226,131.32,0.00347014,3.75657,0.1,-1,-1,-1,-1, 1.0000
28.07,100.00,1e6,1.77778e-06,1.77778,5,500,266.536,0.00136237,3.82416,0.01,38,1.35,1.4,18.56, 0.4351
5.74,12.69,1e-4,0.000228542,2.28542,5,63.45,37.1175,0.0433508,3.15769,0.05,23,1.41,1.47,11.05,-0.0176
5.74,28.07,1e-6,2.28571e-06,2.28571,5,140.35,74.8096,0.0204153,3.28934,0.001,110,1.17,1.22,52.28,-0.0041
12.69,20.43,1e6,1.77778e-06,1.77778,5,102.15,62.3027,0.0136343,3.5348,0.1,16,1.44,1.5,16.39, 0.9960
17.43,32.90,1e0,1,1,5,164.5,96.0276,0.00640228,3.67137,0.075,18,1.43,1.48,10.38,-0.0224
2.59,4.89,1e-2,0.022567,2.2567,5,24.45,15.6989,0.189169,2.39585,0.01,47,1.26,1.3,25.86,-0.0093
12.69,32.90,1e-6,2.28571e-06,2.28571,5,164.5,91.567,0.008619,3.59844,0.001,111,1.23,1.28,124.2, 0.1877
1.37,28.07,1e4,0.000177764,1.77764,5,140.35,72.8022,0.0580586,2.2327,0.001,62,1.1,1.14,67.33,-0.0075
17.43,72.79,1e4,0.000177764,1.77764,5,363.95,192.487,0.00294129,3.7317,0,200,1.03,1.07,351.5, 0.0958
6.72,32.90,1e-4,0.000228542,2.28542,5,164.5,87.3426,0.0152842,3.37916,0.1,21,1.44,1.5,7.319, 0.9920
1.37,9.24,1e-4,0.000228542,2.28542,5,46.2,25.7336,0.164821,2.08643,0.005,61,1.1,1.14,49.67,-0.0077
1.17,14.87,1e2,0.0176406,1.76406,5,74.35,39.7334,0.116151,2.02079,0.075,16,1.41,1.47,9.726,-0.0253
7.88,14.87,1e2,0.0176406,1.76406,5,74.35,44.3065,0.0283838,3.32589,0.01,62,1.32,1.37,30.23,-0.0068
1.17,2.21,1e4,0.000177764,1.77764,5,11.05,8.09748,0.574242,1.48482,0.075,15,1.47,1.53,13.85,-0.0264
32.90,52.98,1e4,0.000177764,1.77764,5,264.9,159.033,0.00218589,3.81009,0,200,1.03,1.07,159.8, 0.1018
1.89,20.43,1e2,0.0176406,1.76406,5,102.15,53.897,0.0645862,2.49385,0.025,21,1.36,1.41,8.014,-0.0198
12.69,100.00,1e4,0.000177764,1.77764,5,500,257.302,0.00289291,3.6711,0.05,19,1.41,1.47,10.66, 0.8455
4.89,17.43,1e-2,0.022567,2.2567,5,87.15,47.9929,0.0368485,3.14069,0.05,22,1.41,1.46,9.141,-0.0185
1.61,1.89,1e2,0.0176406,1.76406,5,9.45,7.71593,0.5303,1.61365,0.1,-1,-1,-1,-1, 1.0000
1.17,6.72,1e-2,0.022567,2.2567,5,33.6,19.3598,0.238772,1.87732,0.005,55,1.1,1.14,32.9,-0.0085
12.69,32.90,1e-2,0.022567,2.2567,5,164.5,91.567,0.008619,3.59844,0,200,1.03,1.07,266.7,-0.0024
17.43,52.98,1e-6,2.28571e-06,2.28571,5,264.9,143.956,0.0040207,3.71288,0.001,113,1.27,1.31,102.8, 0.1900
17.43,72.79,1e0,1,1,5,363.95,192.487,0.00294129,3.7317,0.025,22,1.42,1.47,23.99, 0.8215
10.83,32.90,1e0,1,1,5,164.5,90.084,0.00997414,3.55386,0.05,21,1.41,1.47,21.16, 0.8606
1.00,3.56,1e-2,0.022567,2.2567,5,17.8,11.4,0.438596,1.5614,0.01,41,1.11,1.15,14.93, 0.4429
1.89,12.69,1e-2,0.022567,2.2567,5,63.45,34.5651,0.101102,2.42483,0.005,82,1.11,1.15,42.67,-0.0057
7.88,28.07,1e-6,2.28571e-06,2.28571,5,140.35,76.1501,0.0154954,3.42745,0.1,-1,-1,-1,-1, 1.0000
9.24,62.10,1e0,1,1,5,310.5,161.231,0.00619057,3.55217,0.025,25,1.41,1.47,17.74, 0.7229
1.37,52.98,1e-6,2.28571e-06,2.28571,5,264.9,135.077,0.0312665,2.2694,0.025,19,1.37,1.42,19.46, 0.8058
1.00,1.61,1e6,1.77778e-06,1.77778,5,8.05,6.525,0.766284,1.23372,0.1,-1,-1,-1,-1, 1.0000
2.21,20.43,1e4,0.000177764,1.77764,5,102.15,54.026,0.0581477,2.62539,0.001,80,1.09,1.14,38.84,-0.0058
9.24,17.43,1e-6,2.28571e-06,2.28571,5,87.15,51.6534,0.0211951,3.41353,0.075,21,1.43,1.49,20.9,-0.0191
2.21,5.74,1e6,1.77778e-06,1.77778,5,28.7,17.4621,0.184882,2.3453,0,88,1.03,1.07,39.17,-0.0055
9.24,10.83,1e-2,0.022567,2.2567,5,54.15,37.0822,0.0330199,3.30427,0.001,102,1.18,1.22,109.7,-0.0044
1.17,1.61,1e-4,0.000228542,2.28542,5,8.05,6.61377,0.706252,1.33037,0.005,45,1.06,1.09,30.86,-0.0106
1.89,62.10,1e2,0.0176406,1.76406,5,310.5,158.056,0.0219348,2.57446,0.05,19,1.39,1.44,8.94, 0.8089
23.95,52.98,1e2,0.0176406,1.76406,5,264.9,149.529,0.00297,3.76855,0.05,23,1.42,1.47,10.78, 0.7041
1.37,3.56,1e-4,0.000228542,2.28542,5,17.8,11.5588,0.370124,1.80517,0.1,-1,-1,-1,-1, 1.0000
9.24,38.57,1e2,0.0176406,1.76406,5,192.85,102.888,0.00987175,3.51816,0.001,112,1.22,1.26,133.5,-0.0040
1.61,23.95,1e-6,2.28571e-06,2.28571,5,119.75,62.5883,0.0614255,2.36854,0.001,74,1.1,1.14,35.51,-0.0063
12.69,85.32,1e-4,0.000228542,2.28542,5,426.6,220.769,0.00338489,3.66486,0.005,61,1.32,1.37,65.75, 0.3774
3.04,5.74,1e4,0.000177764,1.77764,5,28.7,18.1302,0.146899,2.56333,0,89,1.03,1.07,42.13,-0.0054
4.18,4.89,1e2,0.0176406,1.76406,5,24.45,17.5763,0.131104,2.67979,0.025,20,1.39,1.45,7.639,-0.0204
17.43,28.07,1e6,1.77778e-06,1.77778,5,140.35,85.0019,0.00746603,3.65283,0.001,112,1.26,1.3,141.7, 0.1540
4.18,32.90,1e-6,2.28571e-06,2.28571,5,164.5,86.0162,0.0227788,3.13258,0.1,16,1.45,1.5,5.602, 0.9920
6.72,23.95,1e-4,0.000228542,2.28542,5,119.75,65.2449,0.0207669,3.34231,0.001,109,1.18,1.23,58.39,-0.0041
6.72,52.98,1e-6,2.28571e-06,2.28571,5,264.9,137.269,0.00959864,3.41736,0.01,62,1.32,1.37,33.26, 0.2869
4.18,28.07,1e6,1.77778e-06,1.77778,5,140.35,73.9801,0.0265635,3.11676,0.025,25,1.4,1.45,10.12,-0.0163
1.17,6.72,1e-4,0.000228542,2.28542,5,33.6,19.3598,0.238772,1.87732,0,94,1.03,1.07,60.12,-0.0051
4.18,100.00,1e-4,0.000228542,2.28542,5,500,253.622,0.00764555,3.19584,0.01,65,1.29,1.34,31.06, 0.3098
6.72,12.69,1e-2,0.022567,2.2567,5,63.45,38.0488,0.0378477,3.22753,0.1,-1,-1,-1,-1, 1.0000
14.87,62.10,1e-4,0.000228542,2.28542,5,310.5,164.495,0.00399442,3.68856,0.075,23,1.43,1.48,19.75, 0.9642
12.69,23.95,1e-4,0.000228542,2.28542,5,119.75,70.3526,0.0117108,3.55921,0.005,63,1.31,1.36,66.9,-0.0067
1.00,10.83,1e4,0.000177764,1.77764,5,54.15,29.575,0.169062,1.83094,0.005,49,1.1,1.14,38.88, 0.3462
5.74,100.00,1e0,1,1,5,500,254.221,0.00587596,3.3728,0,164,1.03,1.07,119.3, 0.1315
1.89,4.18,1e4,0.000177764,1.77764,5,20.9,13.4155,0.267197,2.11091,0.075,-1,-1,-1,-1, 1.0000
1.61,17.43,1e-4,0.000228542,2.28542,5,87.15,46.2921,0.0831561,2.33355,0.01,56,1.2,1.25,29.61,-0.0079
4.89,6.72,1e-6,2.28571e-06,2.28571,5,33.6,22.4163,0.0879685,2.89072,0.1,-1,-1,-1,-1, 1.0000
28.07,72.79,1e4,0.000177764,1.77764,5,363.95,200.46,0.00186474,3.81006,0.01,48,1.35,1.4,26.3, 0.3472
38.57,45.20,1e-4,0.000228542,2.28542,5,226,150.035,0.00218802,3.81452,0.05,26,1.42,1.47,14.9, 0.8564
1.00,4.18,1e-4,0.000228542,2.28542,5,20.9,12.95,0.3861,1.6139,0,81,1.03,1.07,43.92, 0.2228
3.56,23.95,1e-4,0.000228542,2.28542,5,119.75,63.4154,0.035158,2.99764,0.005,68,1.23,1.28,38.65,-0.0064
14.87,45.20,1e4,0.000177764,1.77764,5,226,123.081,0.00545558,3.66683,0.01,51,1.34,1.39,42.44, 0.3255
1.61,2.21,1e6,1.77778e-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.05,16,1.43,1.48,6.699,-0.0252
1.17,52.98,1e4,0.000177764,1.77764,5,264.9,135.008,0.0341482,2.11673,0.001,60,1.1,1.14,58.96,-0.0078
28.07,45.20,1e4,0.000177764,1.77764,5,226,135.913,0.00297833,3.7788,0.025,27,1.42,1.48,14.31, 0.6296
5.74,9.24,1e2,0.0176406,1.76406,5,46.2,29.0518,0.0579562,3.07386,0.05,19,1.41,1.47,7.081,-0.0213
1.61,7.88,1e4,0.000177764,1.77764,5,39.4,22.4383,0.172586,2.18957,0.005,58,1.1,1.15,28.92,-0.0080
2.21,6.72,1e2,0.0176406,1.76406,5,33.6,19.8755,0.161413,2.39717,0.1,-1,-1,-1,-1, 1.0000
32.90,38.57,1e6,1.77778e-06,1.77778,5,192.85,128.228,0.00298191,3.7839,0.001,109,1.29,1.34,71.84, 0.1556
1.17,72.79,1e6,1.77778e-06,1.77778,5,363.95,184.533,0.0249806,2.12745,0.1,15,1.45,1.51,6.486, 0.9721
6.72,62.10,1e-2,0.022567,2.2567,5,310.5,160.004,0.00821133,3.42669,0,159,1.03,1.07,105.1, 0.1291
12.69,14.87,1e4,0.000177764,1.77764,5,74.35,50.3625,0.0184111,3.47418,0,167,1.03,1.07,244.2,-0.0029
3.56,52.98,1e-2,0.022567,2.2567,5,264.9,135.881,0.0162503,3.06496,0.05,23,1.4,1.45,12.42,-0.0177
4.18,32.90,1e0,1,1,5,164.5,86.0162,0.0227788,3.13258,0.1,-1,-1,-1,-1, 1.0000
10.83,20.43,1e-6,2.28571e-06,2.28571,5,102.15,60.2599,0.015778,3.491,0.005,68,1.3,1.35,51.56, 0.2972
1.17,7.88,1e-6,2.28571e-06,2.28571,5,39.4,22.2593,0.207581,1.91381,0,97,1.03,1.07,99.1,-0.0050
3.56,12.69,1e6,1.77778e-06,1.77778,5,63.45,35.4556,0.0640755,2.8947,0.005,65,1.23,1.28,35.51,-0.0067
2.21,52.98,1e-4,0.000228542,2.28542,5,264.9,135.371,0.0230846,2.70288,0.001,94,1.1,1.14,51.69,-0.0050
7.88,85.32,1e0,1,1,5,426.6,218.454,0.00521838,3.50843,0.005,71,1.3,1.34,43.25, 0.2687
62.10,100.00,1e4,0.000177764,1.77764,5,500,298.776,0.000627638,3.89763,0.1,17,1.44,1.5,7.106, 1.0000
3.56,4.18,1e-4,0.000228542,2.28542,5,20.9,15.2232,0.169342,2.51995,0.1,-1,-1,-1,-1, 1.0000
10.83,62.10,1e-2,0.022567,2.2567,5,310.5,162.08,0.00535853,3.60384,0.075,17,1.43,1.48,19.45, 1.0000
6.72,100.00,1e-6,2.28571e-06,2.28571,5,500,254.615,0.00513005,3.44739,0.001,105,1.2,1.24,54.55, 0.1793
9.24,45.20,1e0,1,1,5,226,119.275,0.00845509,3.53125,0.001,125,1.22,1.27,158.9, 0.1573
17.43,38.57,1e-2,0.022567,2.2567,5,192.85,109.315,0.0054849,3.68736,0.025,24,1.42,1.47,26.48, 0.7169
5.74,6.72,1e2,0.0176406,1.76406,5,33.6,23.5868,0.0768746,2.96527,0.1,-1,-1,-1,-1, 1.0000
10.83,100.00,1e4,0.000177764,1.77764,5,500,256.411,0.00334776,3.62562,0,175,1.03,1.07,266.5, 0.1095
4.18,10.83,1e2,0.0176406,1.76406,5,54.15,31.3344,0.0652748,2.95495,0.025,23,1.4,1.45,9.242,-0.0177
17.43,62.10,1e-2,0.022567,2.2567,5,310.5,166.218,0.00343958,3.72301,0.001,113,1.27,1.31,135.8,-0.0038
3.04,9.24,1e-4,0.000228542,2.28542,5,46.2,26.6212,0.0966894,2.71597,0.005,70,1.21,1.26,33.15,-0.0063
1.89,17.43,1e6,1.77778e-06,1.77778,5,87.15,46.4018,0.0750995,2.47398,0.075,-1,-1,-1,-1, 1.0000
1.37,14.87,1e-2,0.022567,2.2567,5,74.35,39.8044,0.106349,2.16654,0.05,20,1.36,1.42,12.5,-0.0207
10.83,45.20,1e2,0.0176406,1.76406,5,226,120.249,0.00731869,3.58262,0.025,22,1.41,1.47,21.42, 0.7361
5.74,38.57,1e6,1.77778e-06,1.77778,5,192.85,100.899,0.014998,3.32044,0.025,25,1.4,1.46,10.12,-0.0163
4.18,23.95,1e-2,0.022567,2.2567,5,119.75,63.7265,0.0309499,3.09843,0.01,64,1.29,1.33,29.36, 0.2850
3.56,10.83,1e6,1.77778e-06,1.77778,5,54.15,30.8794,0.0741499,2.85883,0.001,95,1.09,1.13,57.03,-0.0049
23.95,100.00,1e6,1.77778e-06,1.77778,5,500,263.738,0.00158733,3.80166,0.001,99,1.29,1.34,79.93, 0.1713
4.89,5.74,1e-4,0.000228542,2.28542,5,28.7,20.3465,0.100759,2.82817,0.001,82,1.1,1.14,37.83,-0.0057
12.69,52.98,1e6,1.77778e-06,1.77778,5,264.9,140.618,0.00541282,3.63913,0.001,108,1.24,1.29,127.7, 0.1617
2.59,10.83,1e-2,0.022567,2.2567,5,54.15,30.2764,0.0941848,2.64186,0.05,20,1.4,1.46,10.58,-0.0203
10.83,100.00,1e-2,0.022567,2.2567,5,500,256.411,0.00334776,3.62562,0.05,21,1.41,1.47,24.77, 0.8128
1.61,2.59,1e0,1,1,5,12.95,9.33801,0.426899,1.78013,0.005,45,1.1,1.13,22.15,-0.0104
4.18,85.32,1e0,1,1,5,426.6,216.933,0.00894579,3.19041,0.075,18,1.43,1.48,7.112,-0.0224
17.43,20.43,1e4,0.000177764,1.77764,5,102.15,68.6276,0.0101277,3.60644,0.05,26,1.41,1.47,26.64, 0.6179
4.18,5.74,1e6,1.77778e-06,1.77778,5,28.7,19.3772,0.11457,2.7489,0.025,20,1.39,1.45,6.86,-0.0204
28.07,45.20,1e-2,0.022567,2.2567,5,226,135.913,0.00297833,3.7788,0.05,21,1.42,1.47,10.81, 0.8194
7.88,23.95,1e2,0.0176406,1.76406,5,119.75,66.0684,0.0180541,3.40728,0.005,67,1.29,1.33,35.47, 0.2562
10.83,72.79,1e-2,0.022567,2.2567,5,363.95,188.641,0.00458224,3.61225,0.005,68,1.31,1.36,51.49, 0.2627
6.72,72.79,1e-6,2.28571e-06,2.28571,5,363.95,186.675,0.00702175,3.43468,0.01,62,1.32,1.37,32.73, 0.2869
2.59,28.07,1e-2,0.022567,2.2567,5,140.35,73.2639,0.0383284,2.78652,0.005,71,1.2,1.25,31.11,-0.0063
38.57,100.00,1e-6,2.28571e-06,2.28571,5,500,274.749,0.00100086,3.86031,0.005,61,1.34,1.39,39.84, 0.3601
2.21,7.88,1e-4,0.000228542,2.28542,5,39.4,22.7456,0.140327,2.44377,0.05,19,1.41,1.46,7.568,-0.0214
7.88,10.83,1e-6,2.28571e-06,2.28571,5,54.15,35.1814,0.038077,3.2495,0.025,22,1.41,1.46,10.92,-0.0185
14.87,45.20,1e2,0.0176406,1.76406,5,226,123.081,0.00545558,3.66683,0.075,16,1.43,1.48,9.64, 1.0000
2.21,2.59,1e0,1,1,5,12.95,10.0124,0.347105,1.98679,0.01,38,1.23,1.28,16.72,-0.0115
3.56,38.57,1e6,1.77778e-06,1.77778,5,192.85,99.8888,0.0221681,3.04389,0.1,-1,-1,-1,-1, 1.0000
1.17,23.95,1e0,1,1,5,119.75,62.4334,0.0738805,2.07024,0.005,59,1.1,1.15,56.61,-0.0079
10.83,32.90,1e0,1,1,5,164.5,90.084,0.00997414,3.55386,0,194,1.03,1.07,278.2, 0.1112
1.61,12.69,1e4,0.000177764,1.77764,5,63.45,34.4481,0.111948,2.2872,0.075,16,1.44,1.49,8.828,-0.0251
12.69,23.95,1e-4,0.000228542,2.28542,5,119.75,70.3526,0.0117108,3.55921,0.05,27,1.41,1.47,30.14,-0.0150
38.57,62.10,1e0,1,1,5,310.5,186.145,0.00160201,3.83712,0,200,1.03,1.07,156, 0.1078
3.04,28.07,1e6,1.77778e-06,1.77778,5,140.35,73.4535,0.0340591,2.90636,0.1,-1,-1,-1,-1, 1.0000
