%labels Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst,Pred,Pr -1,Pr 0,Pr 1
1,1,1,38.57,20.7884,0.00854494,3.56933,0.005,70,1.14,1.18,54.93,0,0,0,1,0
1,1,1,38.57,20.7884,0.00854494,3.56933,0.05,-1,-1,-1,-1,-1,-1,0.854284,0,0.145716
1,1,1,38.57,20.7884,0.00854494,3.56933,0.1,-1,-1,-1,-1,-1,-1,0.885431,0,0.114569
1,1,1,38.57,20.7884,0.00854494,3.56933,0,136,1.03,1.07,122.9,0,0,0,0.910148,0.0898519
1,1,1,38.57,20.7884,0.00854494,3.56933,0.025,33,1.26,1.3,17.64,1,1,0,0.0665477,0.933452
1,1,1,17.43,9.30706,0.0676129,2.60447,0.005,37,1.09,1.13,24.77,0,0,0,0.71666,0.28334
1,1,1,17.43,9.30706,0.0676129,2.60447,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,17.43,9.30706,0.0676129,2.60447,0.05,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,17.43,9.30706,0.0676129,2.60447,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,17.43,9.30706,0.0676129,2.60447,0,89,1.03,1.07,62.78,0,0,0,0.916141,0.0838592
1,1,1,17.43,9.30706,0.0676129,2.60447,0.001,76,1.05,1.09,52.31,0,0,0,0.916141,0.0838592
1,1,1,17.43,9.30706,0.0676129,2.60447,0.01,27,1.1,1.14,14.7,0,1,0,0.398396,0.601604
1,1,1,17.43,9.30706,0.0676129,2.60447,0.025,21,1.12,1.16,10.07,1,1,0,0.0780385,0.921961
1,1,1,100,52.307,0.00184806,3.77559,0.005,79,1.22,1.26,65.54,0,0,0,0.902594,0.0974061
1,1,1,100,52.307,0.00184806,3.77559,0.075,-1,-1,-1,-1,-1,-1,0.882545,0,0.117455
1,1,1,100,52.307,0.00184806,3.77559,0,200,1.03,1.07,214.4,0,0,0,0.948215,0.0517852
1,1,1,100,52.307,0.00184806,3.77559,0.025,44,1.3,1.35,28.33,1,1,0,0.189233,0.810767
1,1,1,100,52.307,0.00184806,3.77559,0.01,59,1.25,1.3,38.67,0,0,0,0.810004,0.189996
1,1,1,100,52.307,0.00184806,3.77559,0.001,149,1.1,1.15,140.5,0,0,0,0.897169,0.102831
1,1,1,100,52.307,0.00184806,3.77559,0.05,-1,-1,-1,-1,-1,-1,0.902532,0,0.0974681
1,1,1,100,52.307,0.00184806,3.77559,0.1,-1,-1,-1,-1,-1,-1,0.906887,0,0.0931134
1,1,1,20.43,10.8052,0.0581477,2.62539,0,96,1.03,1.07,86.24,0,0,0,0.952801,0.047199
1,1,1,20.43,10.8052,0.0581477,2.62539,0.001,72,1.06,1.1,46.87,0,0,0,0.926486,0.0735135
1,1,1,20.43,10.8052,0.0581477,2.62539,0.075,-1,-1,-1,-1,-1,-1,0.95246,0,0.0475397
1,1,1,20.43,10.8052,0.0581477,2.62539,0.01,25,1.1,1.14,12.12,1,1,0,0.143975,0.856025
1,1,1,20.43,10.8052,0.0581477,2.62539,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,20.43,10.8052,0.0581477,2.62539,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,20.43,10.8052,0.0581477,2.62539,0.025,21,1.12,1.16,11.06,1,1,0,0.0426774,0.957323
1,1,1,20.43,10.8052,0.0581477,2.62539,0.005,36,1.09,1.13,19.37,0,0,0,0.860679,0.139321
1,1,1,7.88,4.45185,0.207581,1.91381,0.075,-1,-1,-1,-1,-1,-1,0.841349,0,0.158651
1,1,1,7.88,4.45185,0.207581,1.91381,0.025,40,1.11,1.15,38.96,1,1,0,0.180639,0.819361
1,1,1,7.88,4.45185,0.207581,1.91381,0.001,48,1.04,1.07,53.41,1,1,0,0.358,0.642
1,1,1,7.88,4.45185,0.207581,1.91381,0.05,-1,-1,-1,-1,-1,-1,0.856689,0,0.143311
1,1,1,7.88,4.45185,0.207581,1.91381,0.1,-1,-1,-1,-1,-1,-1,0.884124,0,0.115876
1,1,1,7.88,4.45185,0.207581,1.91381,0.005,42,1.07,1.11,51.23,1,1,0,0.355249,0.644751
1,1,1,7.88,4.45185,0.207581,1.91381,0.01,43,1.08,1.13,46.37,1,1,0,0.0898072,0.910193
1,1,1,7.88,4.45185,0.207581,1.91381,0,50,1.03,1.07,45.73,1,1,0,0.465793,0.534207
1,1,1,100,50.5612,0.0137038,2.59002,0.01,23,1.11,1.15,23.23,1,1,0,0.402114,0.597886
1,1,1,100,50.5612,0.0137038,2.59002,0.025,22,1.11,1.15,15.2,1,1,0.0270075,0.0718847,0.901108
1,1,1,100,50.5612,0.0137038,2.59002,0.075,-1,-1,-1,-1,-1,-1,0.951847,0,0.0481533
1,1,1,100,50.5612,0.0137038,2.59002,0,183,1.03,1.07,225.5,0,0,0,0.901283,0.0987171
1,1,1,100,50.5612,0.0137038,2.59002,0.005,28,1.1,1.14,18.34,0,1,0,0.395273,0.604727
1,1,1,100,50.5612,0.0137038,2.59002,0.05,-1,-1,-1,-1,-1,-1,0.875082,0,0.124918
1,1,1,100,50.5612,0.0137038,2.59002,0.1,-1,-1,-1,-1,-1,-1,0.882101,0,0.117899
1,1,1,100,50.5612,0.0137038,2.59002,0.001,52,1.1,1.14,40.01,0,0,0,0.902736,0.0972642
1,1,1,85.32,43.4416,0.00786744,3.28241,0.005,52,1.1,1.14,27.87,1,1,0,0.238317,0.761683
1,1,1,85.32,43.4416,0.00786744,3.28241,0.075,-1,-1,-1,-1,-1,-1,0.961998,0,0.0380019
1,1,1,85.32,43.4416,0.00786744,3.28241,0.001,71,1.09,1.14,53.87,0,0,0,0.856304,0.143696
1,1,1,85.32,43.4416,0.00786744,3.28241,0,184,1.03,1.07,188.1,0,0,0,0.911912,0.0880885
1,1,1,85.32,43.4416,0.00786744,3.28241,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,85.32,43.4416,0.00786744,3.28241,0.1,-1,-1,-1,-1,-1,-1,0.882545,0,0.117455
1,1,1,85.32,43.4416,0.00786744,3.28241,0.025,44,1.18,1.23,23.71,1,1,0,0.0500471,0.949953
1,1,1,85.32,43.4416,0.00786744,3.28241,0.01,51,1.11,1.15,29.69,1,1,0,0.192981,0.807019
1,1,1,85.32,46.1462,0.00159406,3.81766,0.1,-1,-1,-1,-1,-1,-1,0.906354,0,0.0936456
1,1,1,85.32,46.1462,0.00159406,3.81766,0.075,-1,-1,-1,-1,-1,-1,0.901834,0,0.0981664
1,1,1,85.32,46.1462,0.00159406,3.81766,0.025,38,1.31,1.36,22.39,1,1,0,0.121249,0.878751
1,1,1,85.32,46.1462,0.00159406,3.81766,0.005,72,1.23,1.28,49.53,0,0,0,0.953145,0.0468555
1,1,1,85.32,46.1462,0.00159406,3.81766,0.05,-1,-1,-1,-1,-1,-1,0.906354,0,0.0936456
1,1,1,85.32,46.1462,0.00159406,3.81766,0,189,1.03,1.07,235.9,0,0,0,1,0
1,1,1,85.32,46.1462,0.00159406,3.81766,0.001,137,1.16,1.2,124.6,0,0,0,1,0
1,1,1,85.32,46.1462,0.00159406,3.81766,0.01,61,1.28,1.33,36.97,0,0,0,0.924655,0.0753454
1,1,1,100,50.7244,0.00764555,3.19584,0.075,-1,-1,-1,-1,-1,-1,0.902532,0,0.0974681
1,1,1,100,50.7244,0.00764555,3.19584,0.05,-1,-1,-1,-1,-1,-1,0.951847,0,0.0481533
1,1,1,100,50.7244,0.00764555,3.19584,0.1,-1,-1,-1,-1,-1,-1,0.875082,0,0.124918
1,1,1,100,50.7244,0.00764555,3.19584,0.025,44,1.16,1.2,23.12,1,1,0,0.0455241,0.954476
1,1,1,100,50.7244,0.00764555,3.19584,0,195,1.03,1.07,203.9,0,0,0,0.948215,0.0517852
1,1,1,100,50.7244,0.00764555,3.19584,0.001,67,1.1,1.14,44.81,0,0,0,0.956204,0.0437957
1,1,1,100,50.7244,0.00764555,3.19584,0.01,47,1.11,1.15,30.49,1,1,0,0.176589,0.823411
1,1,1,100,50.7244,0.00764555,3.19584,0.005,47,1.1,1.14,27.56,1,1,0,0.155837,0.844163
1,1,1,38.57,19.785,0.0505433,1.94946,0.005,-1,-1,-1,-1,1,1,0.0480886,0.0245379,0.927373
1,1,1,38.57,19.785,0.0505433,1.94946,0.01,-1,-1,-1,-1,1,1,0.141037,0,0.858963
1,1,1,38.57,19.785,0.0505433,1.94946,0,-1,-1,-1,-1,1,1,0.0468555,0.050653,0.902492
1,1,1,38.57,19.785,0.0505433,1.94946,0.001,-1,-1,-1,-1,1,1,0.116468,0.023034,0.860498
1,1,1,38.57,19.785,0.0505433,1.94946,0.05,-1,-1,-1,-1,1,1,0.183494,0,0.816506
1,1,1,38.57,19.785,0.0505433,1.94946,0.1,-1,-1,-1,-1,1,1,0.169493,0,0.830507
1,1,1,38.57,19.785,0.0505433,1.94946,0.025,-1,-1,-1,-1,1,1,0.205441,0,0.794559
1,1,1,38.57,19.785,0.0505433,1.94946,0.075,-1,-1,-1,-1,1,1,0.184006,0,0.815994
1,1,1,4.18,2.80494,0.215098,2.32869,0.005,33,1.04,1.07,17.45,0,0,0,1,0
1,1,1,4.18,2.80494,0.215098,2.32869,0.001,33,1.04,1.07,18.19,0,0,0,0.907077,0.0929227
1,1,1,4.18,2.80494,0.215098,2.32869,0,30,1.03,1.07,15.49,0,0,0,0.80415,0.19585
1,1,1,4.18,2.80494,0.215098,2.32869,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,4.18,2.80494,0.215098,2.32869,0.01,30,1.05,1.08,15.73,0,0,0,0.669479,0.330521
1,1,1,4.18,2.80494,0.215098,2.32869,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,4.18,2.80494,0.215098,2.32869,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,4.18,2.80494,0.215098,2.32869,0.025,22,1.12,1.17,13.53,1,1,0,0.139284,0.860716
1,1,1,7.88,5.00125,0.0764772,2.94691,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,7.88,5.00125,0.0764772,2.94691,0.001,50,1.04,1.07,25.99,0,0,0,0.845243,0.154757
1,1,1,7.88,5.00125,0.0764772,2.94691,0.005,43,1.05,1.09,21.89,0,1,0,0.327904,0.672096
1,1,1,7.88,5.00125,0.0764772,2.94691,0.05,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,7.88,5.00125,0.0764772,2.94691,0.1,-1,-1,-1,-1,-1,-1,0.976748,0,0.0232517
1,1,1,7.88,5.00125,0.0764772,2.94691,0,52,1.03,1.07,30.25,0,0,0,0.96334,0.0366601
1,1,1,7.88,5.00125,0.0764772,2.94691,0.025,-1,-1,-1,-1,-1,-1,0.861297,0,0.138703
1,1,1,7.88,5.00125,0.0764772,2.94691,0.01,32,1.09,1.13,17.07,1,1,0,0.136136,0.863864
1,1,1,45.2,32.1472,0.00187403,3.82871,0.001,104,1.16,1.21,95.48,0,0,0,0.87827,0.12173
1,1,1,45.2,32.1472,0.00187403,3.82871,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,45.2,32.1472,0.00187403,3.82871,0.01,40,1.29,1.34,26.14,0,0,0,0.878835,0.121165
1,1,1,45.2,32.1472,0.00187403,3.82871,0.05,-1,-1,-1,-1,-1,-1,0.904198,0,0.0958016
1,1,1,45.2,32.1472,0.00187403,3.82871,0,156,1.03,1.07,150.7,0,0,0,1,0
1,1,1,45.2,32.1472,0.00187403,3.82871,0.025,25,1.32,1.37,15.33,1,1,0,0.089368,0.910632
1,1,1,45.2,32.1472,0.00187403,3.82871,0.1,-1,-1,-1,-1,-1,-1,0.890637,0,0.109363
1,1,1,45.2,32.1472,0.00187403,3.82871,0.005,60,1.26,1.3,49.19,0,0,0,0.791773,0.208227
1,1,1,3.56,2.34028,0.336089,1.92633,0.075,-1,-1,-1,-1,-1,-1,0.906437,0,0.0935626
1,1,1,3.56,2.34028,0.336089,1.92633,0,31,1.03,1.07,15.28,1,1,0,0.236471,0.763529
1,1,1,3.56,2.34028,0.336089,1.92633,0.001,37,1.04,1.07,19.71,0,0,0,0.857657,0.142343
1,1,1,3.56,2.34028,0.336089,1.92633,0.05,-1,-1,-1,-1,-1,-1,0.952665,0,0.047335
1,1,1,3.56,2.34028,0.336089,1.92633,0.025,24,1.11,1.15,12.15,1,1,0,0.0534639,0.946536
1,1,1,3.56,2.34028,0.336089,1.92633,0.1,-1,-1,-1,-1,-1,-1,0.908333,0,0.0916668
1,1,1,3.56,2.34028,0.336089,1.92633,0.005,37,1.04,1.07,17.42,0,0,0,0.929871,0.0701286
1,1,1,3.56,2.34028,0.336089,1.92633,0.01,35,1.04,1.08,17.07,0,0,0,0.548233,0.451767
1,1,1,62.1,32.6291,0.00463049,3.64905,0.025,44,1.27,1.32,27.27,1,1,0,0.0937731,0.906227
1,1,1,62.1,32.6291,0.00463049,3.64905,0.075,-1,-1,-1,-1,-1,-1,0.890637,0,0.109363
1,1,1,62.1,32.6291,0.00463049,3.64905,0.005,79,1.17,1.22,66.77,0,0,0,0.931658,0.0683418
1,1,1,62.1,32.6291,0.00463049,3.64905,0.05,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,62.1,32.6291,0.00463049,3.64905,0,156,1.03,1.07,144.3,0,0,0,0.95527,0.0447298
1,1,1,62.1,32.6291,0.00463049,3.64905,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,62.1,32.6291,0.00463049,3.64905,0.001,103,1.09,1.13,76.17,0,0,0,1,0
1,1,1,62.1,32.6291,0.00463049,3.64905,0.01,58,1.22,1.26,37.78,0,0,0,0.862674,0.137326
1,1,1,72.79,51.5895,0.000734624,3.89232,0.075,-1,-1,-1,-1,-1,-1,0.890637,0,0.109363
1,1,1,72.79,51.5895,0.000734624,3.89232,0.025,27,1.34,1.39,14.74,1,1,0,0.226945,0.773055
1,1,1,72.79,51.5895,0.000734624,3.89232,0.001,119,1.22,1.26,102.9,0,0,0,1,0
1,1,1,72.79,51.5895,0.000734624,3.89232,0.01,39,1.32,1.37,22.49,0,0,0,0.805028,0.194972
1,1,1,72.79,51.5895,0.000734624,3.89232,0.05,-1,-1,-1,-1,-1,-1,0.906354,0,0.0936456
1,1,1,72.79,51.5895,0.000734624,3.89232,0.1,-1,-1,-1,-1,-1,-1,0.915757,0,0.0842434
1,1,1,72.79,51.5895,0.000734624,3.89232,0,200,1.03,1.07,247.7,0,0,0,0.961152,0.0388483
1,1,1,72.79,51.5895,0.000734624,3.89232,0.005,57,1.29,1.34,38.26,0,0,0,0.858052,0.141948
1,1,1,4.89,2.945,0.339559,1.66044,0.01,22,1.07,1.11,16.96,1,1,0,0.437068,0.562932
1,1,1,4.89,2.945,0.339559,1.66044,0.075,-1,-1,-1,-1,-1,-1,0.961998,0,0.0380019
1,1,1,4.89,2.945,0.339559,1.66044,0.025,18,1.11,1.15,9.566,1,1,0.103375,0,0.896625
1,1,1,4.89,2.945,0.339559,1.66044,0.05,-1,-1,-1,-1,-1,-1,0.906437,0,0.0935626
1,1,1,4.89,2.945,0.339559,1.66044,0.1,-1,-1,-1,-1,-1,-1,0.908333,0,0.0916668
1,1,1,4.89,2.945,0.339559,1.66044,0,31,1.03,1.07,23.68,0,0,0,0.623019,0.376981
1,1,1,4.89,2.945,0.339559,1.66044,0.001,32,1.04,1.07,19.06,0,0,0,0.833065,0.166935
1,1,1,4.89,2.945,0.339559,1.66044,0.005,32,1.04,1.07,26.96,0,0,0,0.842904,0.157096
1,1,1,72.79,40.9607,0.00159905,3.8294,0.075,-1,-1,-1,-1,-1,-1,0.906354,0,0.0936456
1,1,1,72.79,40.9607,0.00159905,3.8294,0,174,1.03,1.07,169.3,0,0,0,0.952665,0.047335
1,1,1,72.79,40.9607,0.00159905,3.8294,0.001,136,1.16,1.21,118.1,0,0,0,0.951168,0.0488319
1,1,1,72.79,40.9607,0.00159905,3.8294,0.05,-1,-1,-1,-1,-1,-1,0.95152,0,0.0484798
1,1,1,72.79,40.9607,0.00159905,3.8294,0.01,46,1.29,1.34,27.02,0,0,0,0.801701,0.198299
1,1,1,72.79,40.9607,0.00159905,3.8294,0.1,-1,-1,-1,-1,-1,-1,0.908293,0,0.0917075
1,1,1,72.79,40.9607,0.00159905,3.8294,0.005,67,1.25,1.3,45.6,0,0,0,0.920841,0.0791594
1,1,1,72.79,40.9607,0.00159905,3.8294,0.025,31,1.32,1.37,18.27,1,1,0,0.0700273,0.929973
1,1,1,32.9,17.3595,0.0175065,3.30604,0.075,-1,-1,-1,-1,-1,-1,0.871954,0,0.128046
1,1,1,32.9,17.3595,0.0175065,3.30604,0.001,87,1.07,1.11,63.67,0,0,0,0.951607,0.0483926
1,1,1,32.9,17.3595,0.0175065,3.30604,0.01,51,1.11,1.15,34.87,0,1,0,0.448376,0.551624
1,1,1,32.9,17.3595,0.0175065,3.30604,0.05,-1,-1,-1,-1,-1,-1,0.867575,0,0.132425
1,1,1,32.9,17.3595,0.0175065,3.30604,0.1,-1,-1,-1,-1,-1,-1,0.904175,0,0.0958255
1,1,1,32.9,17.3595,0.0175065,3.30604,0.025,38,1.21,1.26,20.05,1,1,0,0.0371491,0.962851
1,1,1,32.9,17.3595,0.0175065,3.30604,0,125,1.03,1.07,121,0,0,0,0.910148,0.0898519
1,1,1,32.9,17.3595,0.0175065,3.30604,0.005,52,1.1,1.14,33.23,0,0,0,0.689951,0.310049
1,1,1,23.95,17.1726,0.00642568,3.68578,0.075,-1,-1,-1,-1,-1,-1,0.949347,0,0.050653
1,1,1,23.95,17.1726,0.00642568,3.68578,0.001,107,1.09,1.13,82.31,0,0,0,0.929004,0.0709965
1,1,1,23.95,17.1726,0.00642568,3.68578,0,115,1.03,1.07,93.51,0,0,0,0.95527,0.0447298
1,1,1,23.95,17.1726,0.00642568,3.68578,0.01,42,1.24,1.28,24.15,0,0,0,0.839035,0.160965
1,1,1,23.95,17.1726,0.00642568,3.68578,0.05,-1,-1,-1,-1,-1,-1,0.898087,0,0.101913
1,1,1,23.95,17.1726,0.00642568,3.68578,0.1,-1,-1,-1,-1,-1,-1,0.890637,0,0.109363
1,1,1,23.95,17.1726,0.00642568,3.68578,0.025,27,1.29,1.34,14.96,1,1,0,0.0484262,0.951574
1,1,1,23.95,17.1726,0.00642568,3.68578,0.005,54,1.19,1.24,34.6,0,0,0,0.965465,0.0345355
1,1,1,62.1,44.0564,0.00100462,3.87422,0.001,116,1.2,1.24,103.4,0,0,0,0.958636,0.0413645
1,1,1,62.1,44.0564,0.00100462,3.87422,0.075,-1,-1,-1,-1,-1,-1,0.959367,0,0.0406334
1,1,1,62.1,44.0564,0.00100462,3.87422,0.025,24,1.33,1.39,12.65,1,1,0,0.199169,0.800831
1,1,1,62.1,44.0564,0.00100462,3.87422,0,200,1.03,1.07,242.8,0,0,0,0.926735,0.0732646
1,1,1,62.1,44.0564,0.00100462,3.87422,0.05,-1,-1,-1,-1,-1,-1,0.890637,0,0.109363
1,1,1,62.1,44.0564,0.00100462,3.87422,0.1,-1,-1,-1,-1,-1,-1,0.95025,0,0.0497501
1,1,1,62.1,44.0564,0.00100462,3.87422,0.01,44,1.31,1.36,25.3,0,0,0,0.899708,0.100292
1,1,1,62.1,44.0564,0.00100462,3.87422,0.005,64,1.28,1.32,51.92,0,0,0,1,0
1,1,1,3.56,2.29276,0.404236,1.68373,0.001,43,1.04,1.07,48.46,1,1,0,0.100165,0.899835
1,1,1,3.56,2.29276,0.404236,1.68373,0.075,-1,-1,-1,-1,-1,-1,0.841349,0,0.158651
1,1,1,3.56,2.29276,0.404236,1.68373,0.05,-1,-1,-1,-1,-1,-1,0.892916,0,0.107084
1,1,1,3.56,2.29276,0.404236,1.68373,0.005,43,1.04,1.07,50.86,1,1,0,0.0443318,0.955668
1,1,1,3.56,2.29276,0.404236,1.68373,0.1,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,3.56,2.29276,0.404236,1.68373,0.01,46,1.04,1.08,48.54,1,1,0,0.234799,0.765201
1,1,1,3.56,2.29276,0.404236,1.68373,0.025,54,1.11,1.15,70.2,0,0,0,0.783191,0.216809
1,1,1,3.56,2.29276,0.404236,1.68373,0,44,1.03,1.07,49.24,1,1,0,0.120941,0.879059
1,1,1,1,1,1,1,0.075,-1,-1,-1,-1,-1,-1,0.952665,0,0.047335
1,1,1,1,1,1,1,0.025,15,1.04,1.08,7.85,1,1,0,0,1
1,1,1,1,1,1,1,0.01,15,1.04,1.07,6.909,1,1,0,0.049113,0.950887
1,1,1,1,1,1,1,0.001,15,1.04,1.07,8.8,1,1,0,0.0455241,0.954476
1,1,1,1,1,1,1,0.05,-1,-1,-1,-1,-1,-1,0.901577,0,0.0984235
1,1,1,1,1,1,1,0.1,-1,-1,-1,-1,-1,-1,0.892916,0,0.107084
1,1,1,1,1,1,1,0.005,15,1.04,1.07,9.526,1,1,0,0.150343,0.849657
1,1,1,1,1,1,1,0,15,1.03,1.07,11.53,1,1,0,0,1
1,1,1,85.32,43.6909,0.00521838,3.50843,0.075,-1,-1,-1,-1,-1,-1,0.906887,0,0.0931134
1,1,1,85.32,43.6909,0.00521838,3.50843,0.025,37,1.24,1.28,19.29,1,1,0,0.126501,0.873499
1,1,1,85.32,43.6909,0.00521838,3.50843,0.05,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,85.32,43.6909,0.00521838,3.50843,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,85.32,43.6909,0.00521838,3.50843,0.01,61,1.16,1.21,40.24,0,0,0,0.907259,0.0927411
1,1,1,85.32,43.6909,0.00521838,3.50843,0.001,83,1.09,1.13,66.87,0,0,0,0.977251,0.0227489
1,1,1,85.32,43.6909,0.00521838,3.50843,0,184,1.03,1.07,189.2,0,0,0,0.924936,0.0750641
1,1,1,85.32,43.6909,0.00521838,3.50843,0.005,76,1.11,1.15,52.61,0,0,0,1,0
1,1,1,4.89,3.13978,0.189169,2.39585,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,4.89,3.13978,0.189169,2.39585,0.005,36,1.04,1.07,21.01,0,0,0,0.88082,0.11918
1,1,1,4.89,3.13978,0.189169,2.39585,0.01,28,1.06,1.1,16.18,1,1,0,0.343588,0.656412
1,1,1,4.89,3.13978,0.189169,2.39585,0.001,36,1.04,1.07,21.07,0,0,0,0.955035,0.0449648
1,1,1,4.89,3.13978,0.189169,2.39585,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,4.89,3.13978,0.189169,2.39585,0.1,-1,-1,-1,-1,-1,-1,0.95246,0,0.0475397
1,1,1,4.89,3.13978,0.189169,2.39585,0.025,22,1.12,1.16,11.19,1,1,0,0,1
1,1,1,4.89,3.13978,0.189169,2.39585,0,35,1.03,1.07,23.96,0,0,0,0.776369,0.223631
1,1,1,100,59.7552,0.000627638,3.89763,0,200,1.03,1.07,227.9,0,0,0,0.948215,0.0517852
1,1,1,100,59.7552,0.000627638,3.89763,0.001,129,1.22,1.26,139.1,0,0,0,0.863139,0.136861
1,1,1,100,59.7552,0.000627638,3.89763,0.025,25,1.34,1.39,12.77,1,1,0,0.112954,0.887046
1,1,1,100,59.7552,0.000627638,3.89763,0.075,-1,-1,-1,-1,-1,-1,0.857999,0,0.142001
1,1,1,100,59.7552,0.000627638,3.89763,0.01,47,1.31,1.36,31.57,0,0,0,0.851969,0.148031
1,1,1,100,59.7552,0.000627638,3.89763,0.05,-1,-1,-1,-1,-1,-1,0.874797,0,0.125203
1,1,1,100,59.7552,0.000627638,3.89763,0.1,-1,-1,-1,-1,-1,-1,0.824422,0,0.175578
1,1,1,100,59.7552,0.000627638,3.89763,0.005,67,1.29,1.34,42.7,0,0,0,0.977251,0.0227489
1,1,1,28.07,18.7472,0.00551499,3.7076,0,122,1.03,1.07,117,0,0,0,0.926812,0.0731877
1,1,1,28.07,18.7472,0.00551499,3.7076,0.075,-1,-1,-1,-1,-1,-1,0.915923,0,0.0840771
1,1,1,28.07,18.7472,0.00551499,3.7076,0.01,45,1.24,1.29,24.5,0,0,0,0.90565,0.0943504
1,1,1,28.07,18.7472,0.00551499,3.7076,0.005,56,1.2,1.24,34.11,0,0,0,0.962088,0.0379115
1,1,1,28.07,18.7472,0.00551499,3.7076,0.05,-1,-1,-1,-1,-1,-1,0.89878,0,0.10122
1,1,1,28.07,18.7472,0.00551499,3.7076,0.1,-1,-1,-1,-1,-1,-1,0.917885,0,0.0821154
1,1,1,28.07,18.7472,0.00551499,3.7076,0.001,107,1.1,1.14,98.75,0,0,0,0.929004,0.0709965
1,1,1,28.07,18.7472,0.00551499,3.7076,0.025,31,1.3,1.35,18.33,1,1,0,0.0830981,0.916902
1,1,1,4.18,2.6831,0.267197,2.11091,0.025,22,1.12,1.16,11.7,1,1,0,0.0690483,0.930952
1,1,1,4.18,2.6831,0.267197,2.11091,0.075,-1,-1,-1,-1,-1,-1,0.95246,0,0.0475397
1,1,1,4.18,2.6831,0.267197,2.11091,0.005,34,1.04,1.07,16.45,0,0,0,1,0
1,1,1,4.18,2.6831,0.267197,2.11091,0.01,29,1.05,1.09,15.26,0,0,0,0.633881,0.366119
1,1,1,4.18,2.6831,0.267197,2.11091,0,30,1.03,1.07,15.1,0,0,0,0.509765,0.490235
1,1,1,4.18,2.6831,0.267197,2.11091,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,4.18,2.6831,0.267197,2.11091,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,4.18,2.6831,0.267197,2.11091,0.001,34,1.04,1.07,17.39,0,0,0,0.904866,0.0951343
1,1,1,3.04,2.29671,0.275794,2.17149,0.01,32,1.04,1.07,17.18,0,0,0,0.905455,0.0945447
1,1,1,3.04,2.29671,0.275794,2.17149,0,25,1.03,1.07,12.11,1,1,0,0.115069,0.884931
1,1,1,3.04,2.29671,0.275794,2.17149,0.001,32,1.04,1.07,15.96,0,0,0,0.874421,0.125579
1,1,1,3.04,2.29671,0.275794,2.17149,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,3.04,2.29671,0.275794,2.17149,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,3.04,2.29671,0.275794,2.17149,0.025,23,1.13,1.17,12.25,1,1,0.0270075,0.0947686,0.878224
1,1,1,3.04,2.29671,0.275794,2.17149,0.075,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,3.04,2.29671,0.275794,2.17149,0.005,32,1.04,1.07,15.27,0,0,0,0.812892,0.187108
1,1,1,62.1,32.0009,0.00821133,3.42669,0.075,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,62.1,32.0009,0.00821133,3.42669,0.005,65,1.1,1.15,39.03,0,0,0,1,0
1,1,1,62.1,32.0009,0.00821133,3.42669,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,62.1,32.0009,0.00821133,3.42669,0.025,42,1.22,1.27,25.35,1,1,0,0.0937731,0.906227
1,1,1,62.1,32.0009,0.00821133,3.42669,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,62.1,32.0009,0.00821133,3.42669,0.001,84,1.09,1.13,67.95,0,0,0,0.911728,0.0882718
1,1,1,62.1,32.0009,0.00821133,3.42669,0,156,1.03,1.07,149.2,0,0,0,0.95527,0.0447298
1,1,1,62.1,32.0009,0.00821133,3.42669,0.01,65,1.12,1.16,38.54,0,0,0,1,0
1,1,1,20.43,10.7405,0.0787571,2.20434,0.075,-1,-1,-1,-1,-1,-1,0.976748,0,0.0232517
