%Stretch1, Stretch2, SigmaSigma_min_mean, Sigma_max_mean, ElEdge_min, ElEdge_max, ElEdge_mean, ElDetJ_min_mean, ElDetJ_max_mean, Stretch_max, Stretch_min, Stretch_mean, diag_rat_max, diag_rat_min, diag_rat_mean, inv_tap_max, inv_tap_min, inv_tap_mean, skew_max, skew_min, skew_mean, _DROP_TOL_, Stretch_max, Stretch_min, Stretch_mean, diag_rat_max, CostEst
1.89,20.43,1e-2,0.022567,2.2567,5,102.15,53.897,0.0645862,2.49385,0.242536,0.0168831,0.0637779,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.0168831,0.0637779,1,-0.0053
1.89,20.43,1e-2,0.022567,2.2567,5,102.15,53.897,0.0645862,2.49385,0.242536,0.0168831,0.0637779,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.0168831,0.0637779,1,-0.0173
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.242536,0.0400513,0.0830952,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.0400513,0.0830952,1,-0.0226
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.242536,0.0400513,0.0830952,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.0400513,0.0830952,1,-0.0251
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.242536,0.0400513,0.0830952,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.0400513,0.0830952,1,-0.0054
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.242536,0.0400513,0.0830952,1,1,1,1,1,1,0,0,0,0.1,0.242536,0.0400513,0.0830952,1, 1.0000
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.242536,0.0400513,0.0830952,1,1,1,1,1,1,0,0,0,0,0.242536,0.0400513,0.0830952,1,-0.0051
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.242536,0.0400513,0.0830952,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.0400513,0.0830952,1,-0.0086
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.242536,0.0400513,0.0830952,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.0400513,0.0830952,1,-0.0070
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.242536,0.0400513,0.0830952,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.0400513,0.0830952,1,-0.0186
